,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,personal_credit,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
76,770.0,58.905,58.905,770.0,770.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,58.88235294117648,600,0.0,-58.88,0.02,58.93,0.0,-0.0765
77,780.0,59.67,59.67,780.0,780.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,59.64705882352941,600,0.0,-59.65,0.02,59.69,0.0,-0.0765
78,790.0,60.434999999999995,60.434999999999995,790.0,790.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,60.411764705882355,600,0.0,-60.41,0.02,60.46,0.0,-0.0765
79,800.0,61.2,61.2,800.0,800.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,61.1764705882353,600,0.0,-61.18,0.02,61.22,0.0,-0.0765
80,810.0,61.965,61.965,810.0,810.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,61.94117647058824,600,0.0,-61.94,0.03,61.99,0.0,-0.0765
81,820.0,62.73,62.73,820.0,820.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,62.70588235294118,600,0.0,-62.71,0.02,62.75,0.0,-0.0765
82,830.0,63.495000000000005,63.495000000000005,830.0,830.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,63.47058823529412,600,0.0,-63.47,0.03,63.52,0.0,-0.0765
83,840.0,64.26,64.26,840.0,840.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,64.23529411764706,600,0.0,-64.24,0.02,64.28,0.0,-0.0765
84,850.0,65.025,65.025,850.0,850.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,65.0,600,0.0,-65.0,0.03,65.05,0.0,-0.0765
85,860.0,65.79,65.79,860.0,860.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,65.76470588235294,600,0.0,-65.76,0.03,65.82,0.0,-0.0765
86,870.0,66.55499999999999,66.55499999999999,870.0,870.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,66.52941176470588,600,0.0,-66.53,0.02,66.58,0.0,-0.0765
87,880.0,67.32000000000001,67.32000000000001,880.0,880.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,67.29411764705883,600,0.0,-67.29,0.03,67.35,0.0,-0.0765
88,890.0,68.08500000000001,68.08500000000001,890.0,890.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,68.05882352941177,600,0.0,-68.06,0.03,68.11,0.0,-0.0765
89,900.0,68.85,68.85,900.0,900.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,68.82352941176471,600,0.0,-68.82,0.03,68.88,0.0,-0.0765
90,910.0,69.61500000000001,69.61500000000001,910.0,910.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,69.58823529411765,600,0.0,-69.59,0.03,69.64,0.0,-0.0765
91,920.0,70.38,70.38,920.0,920.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,70.3529411764706,600,0.0,-70.35,0.03,70.41,0.0,-0.0765
92,930.0,71.145,71.145,930.0,930.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,71.11764705882354,600,0.0,-71.12,0.02,71.17,0.0,-0.0765
93,940.0,71.91,71.91,940.0,940.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,71.88235294117648,600,0.0,-71.88,0.03,71.94,0.0,-0.0765
94,950.0,72.675,72.675,950.0,950.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,72.64705882352942,600,0.0,-72.65,0.02,72.7,0.0,-0.0765
95,960.0,73.44,73.44,960.0,960.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,73.41176470588236,600,0.0,-73.41,0.03,73.47,0.0,-0.0765
96,970.0,74.205,74.205,970.0,970.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,74.1764705882353,600,0.0,-74.18,0.02,74.23,0.0,-0.0765
97,980.0,74.97,74.97,980.0,980.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,74.94117647058825,600,0.0,-74.94,0.03,75.0,0.0,-0.0765
98,990.0,75.735,75.735,990.0,990.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,75.70588235294119,600,0.0,-75.71,0.03,75.76,0.0,-0.0765
99,1000.0,76.5,76.5,1000.0,1000.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,76.47058823529413,600,0.0,-76.47,0.03,76.53,0.0,-0.0765
100,1010.0,77.265,77.265,1010.0,1010.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,77.23529411764706,600,0.0,-77.24,0.03,77.29,0.0,-0.0765
101,1020.0,78.03,78.03,1020.0,1020.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,78.0,600,0.0,-78.0,0.03,78.06,0.0,-0.0765
102,1030.0,78.795,78.795,1030.0,1030.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,78.76470588235294,600,0.0,-78.76,0.03,78.83,0.0,-0.0765
103,1040.0,79.56,79.56,1040.0,1040.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,79.52941176470588,600,0.0,-79.53,0.03,79.59,0.0,-0.0765
104,1050.0,80.32499999999999,80.32499999999999,1050.0,1050.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,80.29411764705883,600,0.0,-80.29,0.03,80.36,0.0,-0.0765
105,1060.0,81.09,81.09,1060.0,1060.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,81.05882352941177,600,0.0,-81.06,0.03,81.12,0.0,-0.0765
106,1070.0,81.855,81.855,1070.0,1070.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,81.82352941176471,600,0.0,-81.82,0.04,81.89,0.0,-0.0765
107,1080.0,82.61999999999999,82.61999999999999,1080.0,1080.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,82.58823529411765,600,0.0,-82.59,0.03,82.65,0.0,-0.0765
108,1090.0,83.385,83.385,1090.0,1090.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,83.3529411764706,600,0.0,-83.35,0.04,83.42,0.0,-0.0765
109,1100.0,84.15,84.15,1100.0,1100.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,84.11764705882354,600,0.0,-84.12,0.03,84.18,0.0,-0.0765
110,1110.0,84.91499999999999,84.91499999999999,1110.0,1110.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,84.88235294117648,600,0.0,-84.88,0.03,84.95,0.0,-0.0765
111,1120.0,85.68,85.68,1120.0,1120.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,85.64705882352942,600,0.0,-85.65,0.03,85.71,0.0,-0.0765
112,1130.0,86.44500000000001,86.44500000000001,1130.0,1130.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,86.41176470588236,600,0.0,-86.41,0.04,86.48,0.0,-0.0765
113,1140.0,87.21,87.21,1140.0,1140.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,87.1764705882353,600,0.0,-87.18,0.03,87.24,0.0,-0.0765
114,1150.0,87.975,87.975,1150.0,1150.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,87.94117647058825,600,0.0,-87.94,0.03,88.01,0.0,-0.0765
115,1160.0,88.74000000000001,88.74000000000001,1160.0,1160.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,88.70588235294119,600,0.0,-88.71,0.03,88.77,0.0,-0.0765
116,1170.0,89.50500000000001,89.50500000000001,1170.0,1170.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,89.47058823529413,600,0.0,-89.47,0.04,89.54,0.0,-0.0765
117,1180.0,90.27,90.27,1180.0,1180.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,90.23529411764707,600,0.0,-90.24,0.03,90.3,0.0,-0.0765
118,1190.0,91.035,91.035,1190.0,1190.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,91.0,600,0.0,-91.0,0.03,91.07,0.0,-0.0765
119,1200.0,91.80000000000001,91.80000000000001,1200.0,1200.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,91.76470588235294,600,0.0,-91.76,0.04,91.84,0.0,-0.0765
120,1210.0,92.565,92.565,1210.0,1210.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,92.52941176470588,600,0.0,-92.53,0.03,92.6,0.0,-0.0765
121,1220.0,93.33,93.33,1220.0,1220.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,93.29411764705883,600,0.0,-93.29,0.04,93.37,0.0,-0.0765
122,1230.0,94.095,94.095,1230.0,1230.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,94.05882352941177,600,0.0,-94.06,0.03,94.13,0.0,-0.0765
123,1240.0,94.86,94.86,1240.0,1240.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,94.82352941176471,600,0.0,-94.82,0.04,94.9,0.0,-0.0765
124,1250.0,95.625,95.625,1250.0,1250.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,95.58823529411765,600,0.0,-95.59,0.03,95.66,0.0,-0.0765
125,1260.0,96.39,96.39,1260.0,1260.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.3529411764706,600,0.0,-96.35,0.04,96.43,0.0,-0.0765
126,1270.0,97.155,97.155,1270.0,1270.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,97.11764705882354,600,0.0,-97.12,0.03,97.19,0.0,-0.0765
