state_fips,district,income,avg_income_ALL,pre-tcja-tax,current-law-tax,total_returns
29,3,5,130570.0,105282.0,108323.0,11989.0
29,3,6,405328.0,301181.0,321401.0,2526.0
29,4,0,5026.0,5306.0,5327.0,5142.0
29,4,1,17230.0,17610.0,17864.0,6638.0
29,4,2,35976.0,32815.0,33652.0,7461.0
29,4,3,61484.0,52674.0,54066.0,4270.0
29,4,4,86314.0,72752.0,74713.0,2830.0
29,4,5,130226.0,105585.0,108810.0,3387.0
29,4,6,414141.0,310229.0,332604.0,906.0
29,5,0,5076.0,5324.0,5341.0,43652.0
29,5,1,17166.0,18384.0,18536.0,64660.0
29,5,2,36224.0,32085.0,32912.0,74624.0
29,5,3,61378.0,51425.0,52880.0,40045.0
29,5,4,86562.0,71683.0,73655.0,24426.0
29,5,5,132712.0,106197.0,109051.0,30564.0
29,5,6,458594.0,340102.0,361884.0,7368.0
29,6,0,5024.0,5284.0,5303.0,9125.0
29,6,1,17163.0,17481.0,17734.0,12874.0
29,6,2,36290.0,32729.0,33570.0,15441.0
29,6,3,61509.0,52338.0,53757.0,8874.0
29,6,4,86331.0,72320.0,74308.0,5813.0
29,6,5,131419.0,106304.0,109566.0,7508.0
29,6,6,402099.0,297620.0,317895.0,1733.0
29,7,0,5196.0,5509.0,5531.0,10752.0
29,7,1,17217.0,17589.0,17852.0,16981.0
29,7,2,35840.0,32861.0,33707.0,16657.0
29,7,3,61416.0,52796.0,54149.0,8791.0
29,7,4,86294.0,72910.0,74822.0,5074.0
29,7,5,130866.0,106361.0,109403.0,5241.0
29,7,6,529050.0,388180.0,415309.0,1671.0
29,8,0,5174.0,5555.0,5580.0,3450.0
29,8,1,17043.0,17886.0,18151.0,4977.0
29,8,2,35789.0,32916.0,33766.0,4883.0
29,8,3,61404.0,52699.0,54046.0,2841.0
29,8,4,85936.0,72476.0,74383.0,1847.0
29,8,5,128448.0,104522.0,107810.0,1911.0
29,8,6,401651.0,298372.0,319819.0,379.0
30,0,0,5116.0,5370.0,5391.0,5547.0
30,0,1,17246.0,17212.0,17460.0,8151.0
30,0,2,36031.0,32704.0,33545.0,8718.0
30,0,3,61503.0,52615.0,54026.0,4988.0
30,0,4,86597.0,73157.0,75097.0,3326.0
30,0,5,131890.0,107831.0,111006.0,3968.0
30,0,6,457839.0,340888.0,364392.0,1239.0
31,1,0,5238.0,5437.0,5456.0,11157.0
31,1,1,17302.0,17075.0,17307.0,16488.0
31,1,2,36436.0,32529.0,33366.0,20633.0
31,1,3,61716.0,52396.0,53810.0,11698.0
31,1,4,86782.0,72878.0,74790.0,8470.0
31,1,5,131407.0,106504.0,109400.0,10873.0
31,1,6,452307.0,336801.0,360097.0,2618.0
31,2,0,5253.0,5498.0,5513.0,33390.0
31,2,1,17372.0,18150.0,18296.0,50360.0
31,2,2,36123.0,33070.0,34044.0,61522.0
31,2,3,61502.0,51628.0,53042.0,33911.0
31,2,4,86754.0,72146.0,74042.0,22243.0
31,2,5,134662.0,108278.0,110902.0,32492.0
31,2,6,508708.0,375184.0,399736.0,11600.0
31,3,0,5144.0,5411.0,5432.0,1536.0
31,3,1,17255.0,17613.0,17851.0,2270.0
31,3,2,36231.0,33213.0,34094.0,2765.0
31,3,3,61566.0,52970.0,54378.0,1498.0
31,3,4,86108.0,72889.0,74884.0,982.0
31,3,5,131277.0,107589.0,111064.0,1024.0
31,3,6,387365.0,287544.0,308293.0,247.0
32,1,0,5509.0,5803.0,5821.0,117720.0
32,1,1,17392.0,18907.0,19038.0,240390.0
32,1,2,35843.0,33520.0,34554.0,278010.0
32,1,3,61434.0,51623.0,52945.0,130950.0
32,1,4,86370.0,71278.0,73120.0,75320.0
32,1,5,133573.0,106472.0,109524.0,92630.0
32,1,6,686818.0,501790.0,538345.0,29130.0
32,2,0,5285.0,5538.0,5556.0,19115.0
32,2,1,17429.0,17999.0,18166.0,33491.0
32,2,2,36068.0,33225.0,34178.0,37434.0
32,2,3,61684.0,52012.0,53413.0,20512.0
32,2,4,86588.0,71868.0,73824.0,12896.0
32,2,5,133730.0,107313.0,110645.0,17983.0
32,2,6,545809.0,404408.0,434631.0,6638.0
32,3,0,5509.0,5803.0,5821.0,117720.0
32,3,1,17392.0,18907.0,19038.0,240390.0
32,3,2,35843.0,33520.0,34554.0,278010.0
32,3,3,61434.0,51623.0,52945.0,130950.0
32,3,4,86370.0,71278.0,73120.0,75320.0
32,3,5,133573.0,106472.0,109524.0,92630.0
32,3,6,686818.0,501790.0,538345.0,29130.0
32,4,0,5467.0,5774.0,5793.0,106389.0
32,4,1,17362.0,18778.0,18920.0,217180.0
32,4,2,35876.0,33451.0,34464.0,251102.0
32,4,3,61473.0,51681.0,53005.0,118337.0
32,4,4,86381.0,71331.0,73178.0,68076.0
32,4,5,133299.0,106290.0,109380.0,83697.0
32,4,6,649833.0,475596.0,510225.0,26295.0
33,1,0,4975.0,5137.0,5151.0,17557.0
33,1,1,17327.0,16873.0,17104.0,20870.0
33,1,2,36499.0,32242.0,33036.0,27652.0
33,1,3,61683.0,51867.0,53302.0,17930.0
33,1,4,86756.0,72186.0,74155.0,12873.0
33,1,5,135558.0,108434.0,111627.0,21656.0
33,1,6,466659.0,342785.0,364449.0,7071.0
33,2,0,4982.0,5165.0,5181.0,14797.0
33,2,1,17344.0,16979.0,17216.0,17994.0
33,2,2,36452.0,32252.0,33049.0,23893.0
33,2,3,61545.0,51879.0,53321.0,15078.0
33,2,4,86708.0,72266.0,74272.0,10564.0
33,2,5,134112.0,107474.0,110761.0,16839.0
33,2,6,452206.0,334709.0,358286.0,5341.0
34,1,0,5153.0,5387.0,5404.0,31278.0
34,1,1,17115.0,17966.0,18122.0,45086.0
34,1,2,36379.0,33237.0,34190.0,49400.0
34,1,3,61670.0,51561.0,52903.0,30547.0
34,1,4,86781.0,71602.0,73329.0,20681.0
34,1,5,135873.0,108952.0,111016.0,32560.0
34,1,6,387881.0,287249.0,306169.0,9435.0
34,2,0,5309.0,5600.0,5617.0,15609.0
34,2,1,17158.0,18434.0,18583.0,24303.0
34,2,2,36079.0,32785.0,33679.0,24497.0
34,2,3,61479.0,51806.0,53150.0,14062.0
34,2,4,86671.0,71966.0,73763.0,9111.0
34,2,5,133135.0,107253.0,109602.0,12824.0
34,2,6,398686.0,295432.0,315366.0,2895.0
34,3,0,4975.0,5149.0,5166.0,35002.0
34,3,1,17197.0,17495.0,17682.0,45369.0
34,3,2,36578.0,32610.0,33390.0,52812.0
34,3,3,61723.0,51860.0,53156.0,36526.0
34,3,4,86825.0,72022.0,73723.0,25849.0
34,3,5,136141.0,109559.0,111601.0,41815.0
34,3,6,395690.0,294819.0,314279.0,11958.0
34,4,0,4852.0,5003.0,5022.0,43072.0
34,4,1,17107.0,17454.0,17651.0,49273.0
34,4,2,36488.0,32534.0,33298.0,53731.0
34,4,3,61745.0,51807.0,53070.0,37166.0
34,4,4,86936.0,72016.0,73663.0,27152.0
34,4,5,138585.0,111507.0,113414.0,52392.0
34,4,6,463991.0,340135.0,360605.0,24404.0
34,5,0,4823.0,4965.0,4986.0,52507.0
34,5,1,17034.0,17150.0,17395.0,58523.0
34,5,2,36798.0,32920.0,33700.0,68351.0
34,5,3,61817.0,51864.0,53112.0,49644.0
34,5,4,86862.0,71628.0,73266.0,35562.0
34,5,5,139005.0,111552.0,113375.0,68487.0
34,5,6,509469.0,370963.0,390300.0,39192.0
34,6,0,4979.0,5154.0,5170.0,52257.0
34,6,1,17148.0,17166.0,17415.0,66157.0
34,6,2,36545.0,32526.0,33310.0,74786.0
34,6,3,61745.0,51633.0,52917.0,51612.0
34,6,4,86876.0,71588.0,73271.0,37548.0
34,6,5,138601.0,110984.0,112914.0,70097.0
34,6,6,402957.0,297699.0,315651.0,27449.0
34,7,0,4825.0,4962.0,4982.0,26962.0
34,7,1,17080.0,17081.0,17321.0,32581.0
34,7,2,36688.0,32603.0,33373.0,36395.0
34,7,3,61784.0,51718.0,52979.0,24596.0
34,7,4,86912.0,71579.0,73238.0,16984.0
34,7,5,140216.0,112359.0,114174.0,33063.0
34,7,6,499760.0,361585.0,380689.0,21000.0
34,8,0,5309.0,5541.0,5560.0,47779.0
34,8,1,17024.0,18800.0,18962.0,73972.0
34,8,2,36352.0,32316.0,33147.0,74486.0
34,8,3,61447.0,50949.0,52342.0,45043.0
34,8,4,86456.0,69834.0,71734.0,27174.0
34,8,5,137947.0,108328.0,110739.0,40216.0
34,8,6,495821.0,358028.0,374141.0,21339.0
34,9,0,5125.0,5326.0,5347.0,50835.0
34,9,1,17036.0,18200.0,18388.0,66453.0
34,9,2,36392.0,33359.0,34267.0,70750.0
34,9,3,61522.0,51545.0,52821.0,45181.0
34,9,4,86754.0,71329.0,72987.0,30574.0
34,9,5,138403.0,110821.0,112665.0,55383.0
34,9,6,463806.0,339272.0,358291.0,28422.0
34,10,0,5277.0,5512.0,5533.0,50600.0
34,10,1,16990.0,18817.0,18977.0,77506.0
34,10,2,36278.0,32273.0,33104.0,76982.0
34,10,3,61340.0,51035.0,52394.0,43985.0
34,10,4,86459.0,70276.0,72076.0,26022.0
34,10,5,138564.0,109988.0,112003.0,39790.0
34,10,6,564844.0,406949.0,423978.0,23647.0
34,11,0,4951.0,5117.0,5138.0,38976.0
34,11,1,17018.0,17768.0,17955.0,50067.0
34,11,2,36568.0,32805.0,33624.0,52732.0
34,11,3,61631.0,51528.0,52807.0,33584.0
34,11,4,86780.0,71362.0,73016.0,22805.0
34,11,5,139564.0,111934.0,113729.0,43288.0
34,11,6,522795.0,378307.0,397257.0,26582.0
34,12,0,5037.0,5226.0,5245.0,38123.0
34,12,1,17147.0,17702.0,17912.0,50522.0
34,12,2,36448.0,32398.0,33193.0,57106.0
34,12,3,61599.0,51437.0,52732.0,37690.0
34,12,4,86795.0,71326.0,73038.0,26338.0
34,12,5,138834.0,111094.0,113024.0,47793.0
34,12,6,455500.0,333132.0,352439.0,20875.0
35,1,0,5056.0,5322.0,5341.0,42568.0
35,1,1,17238.0,18580.0,18719.0,68425.0
35,1,2,35915.0,32130.0,32969.0,71794.0
35,1,3,61387.0,51601.0,53014.0,36800.0
35,1,4,86634.0,71631.0,73581.0,23102.0
35,1,5,134450.0,107494.0,110429.0,31632.0
35,1,6,391314.0,292844.0,313039.0,8960.0
35,2,0,5201.0,5605.0,5629.0,8256.0
35,2,1,17111.0,19112.0,19254.0,13683.0
35,2,2,35750.0,33129.0,34062.0,11134.0
35,2,3,61395.0,52272.0,53665.0,5411.0
35,2,4,86466.0,72251.0,74226.0,3268.0
35,2,5,131571.0,105645.0,108915.0,3801.0
35,2,6,414381.0,308325.0,330149.0,796.0
35,3,0,4978.0,5271.0,5292.0,8301.0
35,3,1,17279.0,18458.0,18636.0,12325.0
35,3,2,35944.0,32982.0,33911.0,13256.0
35,3,3,61397.0,52028.0,53439.0,7015.0
35,3,4,86506.0,71993.0,73955.0,4418.0
35,3,5,133767.0,107771.0,110971.0,6006.0
35,3,6,407610.0,305938.0,327279.0,1835.0
36,1,0,5042.0,5193.0,5210.0,109190.0
36,1,1,17076.0,17009.0,17252.0,137420.0
36,1,2,36542.0,32428.0,33184.0,153660.0
36,1,3,61697.0,51684.0,52862.0,100650.0
36,1,4,86911.0,71718.0,73144.0,73750.0
36,1,5,138364.0,111306.0,112625.0,141070.0
36,1,6,498625.0,366169.0,389382.0,53410.0
36,2,0,5012.0,5159.0,5177.0,107690.0
36,2,1,17054.0,16998.0,17243.0,132777.0
36,2,2,36578.0,32472.0,33225.0,148395.0
36,2,3,61717.0,51690.0,52861.0,98662.0
36,2,4,86904.0,71663.0,73093.0,72533.0
36,2,5,138676.0,111549.0,112866.0,140423.0
36,2,6,512379.0,375720.0,398718.0,57154.0
36,3,0,5029.0,5176.0,5194.0,126077.0
36,3,1,16969.0,17167.0,17427.0,155387.0
36,3,2,36591.0,32596.0,33363.0,161717.0
36,3,3,61652.0,51546.0,52745.0,106353.0
36,3,4,86786.0,71181.0,72722.0,73643.0
36,3,5,138284.0,110822.0,112297.0,132942.0
36,3,6,512938.0,375987.0,397238.0,58350.0
36,4,0,4874.0,5002.0,5022.0,100750.0
36,4,1,16953.0,16948.0,17199.0,111290.0
36,4,2,36744.0,32675.0,33415.0,124030.0
36,4,3,61808.0,51718.0,52855.0,89460.0
36,4,4,86874.0,71410.0,72855.0,66900.0
36,4,5,140121.0,112676.0,113978.0,137430.0
36,4,6,576025.0,419919.0,441919.0,74480.0
36,5,0,5335.0,5516.0,5532.0,199344.0
36,5,1,16872.0,17813.0,18116.0,269052.0
36,5,2,36333.0,32635.0,33471.0,249991.0
36,5,3,61272.0,51019.0,52374.0,148465.0
36,5,4,86452.0,70053.0,71931.0,87554.0
36,5,5,134360.0,106372.0,108399.0,113718.0
36,5,6,398963.0,296436.0,313739.0,30765.0
36,6,0,5384.0,5570.0,5586.0,209730.0
36,6,1,16863.0,17904.0,18213.0,285670.0
36,6,2,36290.0,32631.0,33477.0,263260.0
36,6,3,61215.0,50945.0,52323.0,154680.0
36,6,4,86407.0,69910.0,71834.0,89730.0
36,6,5,133753.0,105708.0,107811.0,111220.0
36,6,6,380311.0,283428.0,300236.0,26160.0
36,7,0,5431.0,5655.0,5674.0,191669.0
36,7,1,16871.0,18926.0,19091.0,298734.0
36,7,2,36305.0,32337.0,33189.0,268085.0
36,7,3,61177.0,50526.0,52007.0,152185.0
36,7,4,86373.0,69125.0,71262.0,85168.0
36,7,5,135372.0,105845.0,108371.0,109713.0
36,7,6,572927.0,419477.0,438351.0,51721.0
36,8,0,5477.0,5714.0,5733.0,202096.0
36,8,1,16880.0,19169.0,19319.0,322860.0
36,8,2,36213.0,32309.0,33167.0,285833.0
36,8,3,61103.0,50525.0,52008.0,157580.0
36,8,4,86331.0,69203.0,71342.0,86041.0
36,8,5,134817.0,105640.0,108155.0,105907.0
36,8,6,503877.0,369996.0,389624.0,41447.0
36,9,0,5485.0,5727.0,5746.0,201410.0
36,9,1,16882.0,19282.0,19418.0,326200.0
36,9,2,36206.0,32280.0,33139.0,287860.0
36,9,3,61093.0,50487.0,51979.0,157840.0
36,9,4,86324.0,69139.0,71298.0,85710.0
36,9,5,134913.0,105634.0,108186.0,105430.0
36,9,6,514973.0,377770.0,397651.0,42820.0
36,10,0,5296.0,5491.0,5514.0,149974.0
36,10,1,16842.0,18521.0,18677.0,223712.0
36,10,2,36618.0,32317.0,33152.0,211024.0
36,10,3,61408.0,50368.0,51882.0,133290.0
36,10,4,86501.0,68560.0,70770.0,80481.0
36,10,5,137846.0,106581.0,109309.0,121766.0
36,10,6,877634.0,637054.0,654235.0,95846.0
36,11,0,5294.0,5536.0,5556.0,103507.0
36,11,1,16830.0,18167.0,18387.0,161810.0
36,11,2,36473.0,32497.0,33329.0,146335.0
36,11,3,61489.0,51036.0,52423.0,84287.0
36,11,4,86724.0,70255.0,72109.0,49413.0
36,11,5,136220.0,108036.0,109934.0,67544.0
36,11,6,433889.0,320309.0,338679.0,23999.0
36,12,0,5247.0,5423.0,5445.0,145463.0
36,12,1,16832.0,18090.0,18289.0,200847.0
36,12,2,36690.0,32408.0,33236.0,195288.0
36,12,3,61478.0,50464.0,51954.0,129404.0
36,12,4,86543.0,68673.0,70833.0,80794.0
36,12,5,137937.0,106720.0,109361.0,125248.0
36,12,6,890971.0,647059.0,663151.0,98532.0
36,13,0,5277.0,5468.0,5491.0,114935.0
36,13,1,16753.0,18166.0,18327.0,161729.0
36,13,2,36735.0,32683.0,33571.0,157108.0
36,13,3,61383.0,50268.0,51786.0,106391.0
36,13,4,86488.0,68335.0,70555.0,66855.0
36,13,5,137717.0,106048.0,108755.0,110485.0
36,13,6,973461.0,705766.0,721379.0,105398.0
36,14,0,5449.0,5658.0,5674.0,191648.0
36,14,1,16796.0,18112.0,18383.0,269254.0
36,14,2,36250.0,32887.0,33795.0,242720.0
36,14,3,61064.0,50791.0,52190.0,138028.0
36,14,4,86320.0,69720.0,71687.0,77763.0
36,14,5,132935.0,104885.0,107009.0,94115.0
36,14,6,382157.0,284521.0,301388.0,21593.0
36,15,0,5689.0,5980.0,5998.0,125510.0
36,15,1,16552.0,18870.0,19006.0,209210.0
36,15,2,36102.0,33823.0,34954.0,167590.0
36,15,3,60510.0,50226.0,51705.0,77120.0
36,15,4,86002.0,69027.0,71152.0,33990.0
36,15,5,129942.0,101876.0,104075.0,31550.0
36,15,6,388910.0,288520.0,305600.0,4890.0
36,16,0,5161.0,5349.0,5372.0,85725.0
36,16,1,16788.0,17780.0,18016.0,118572.0
36,16,2,36483.0,33049.0,33952.0,110986.0
36,16,3,61357.0,51107.0,52443.0,64984.0
36,16,4,86545.0,70195.0,72011.0,39020.0
36,16,5,136856.0,108881.0,110744.0,64784.0
36,16,6,649961.0,470602.0,488227.0,47684.0
36,17,0,4896.0,5041.0,5065.0,51438.0
36,17,1,16922.0,17868.0,18096.0,60706.0
36,17,2,36536.0,33209.0,34072.0,65045.0
36,17,3,61700.0,51586.0,52820.0,44464.0
36,17,4,86839.0,71030.0,72638.0,31046.0
36,17,5,140112.0,112418.0,113985.0,60656.0
36,17,6,649270.0,471276.0,489677.0,47181.0
36,18,0,5027.0,5204.0,5221.0,26012.0
36,18,1,16902.0,17495.0,17686.0,33171.0
36,18,2,36489.0,33170.0,34062.0,34767.0
36,18,3,61816.0,51755.0,53039.0,23178.0
36,18,4,86938.0,71631.0,73257.0,17114.0
36,18,5,137749.0,110532.0,112124.0,31320.0
36,18,6,437146.0,324173.0,343142.0,13139.0
36,19,0,5133.0,5361.0,5381.0,9756.0
36,19,1,17138.0,17307.0,17549.0,12849.0
36,19,2,36229.0,32349.0,33161.0,14621.0
36,19,3,61709.0,51952.0,53337.0,9346.0
36,19,4,86749.0,72096.0,73947.0,6642.0
36,19,5,133569.0,107582.0,109992.0,9878.0
36,19,6,418698.0,311055.0,332132.0,2397.0
36,20,0,5137.0,5370.0,5389.0,15126.0
36,20,1,17248.0,17065.0,17310.0,20729.0
36,20,2,36417.0,31959.0,32752.0,25920.0
36,20,3,61602.0,51258.0,52685.0,16539.0
36,20,4,86692.0,71449.0,73369.0,11178.0
36,20,5,134340.0,107679.0,110262.0,17098.0
36,20,6,519484.0,382110.0,403475.0,4407.0
36,21,0,5180.0,5447.0,5467.0,6010.0
36,21,1,17353.0,17361.0,17616.0,8903.0
36,21,2,36117.0,32379.0,33195.0,10170.0
36,21,3,61616.0,52091.0,53534.0,6079.0
36,21,4,86493.0,72159.0,74155.0,3975.0
36,21,5,130142.0,104822.0,107815.0,5093.0
36,21,6,441009.0,327200.0,347395.0,1022.0
36,22,0,5175.0,5453.0,5473.0,11035.0
36,22,1,17250.0,17264.0,17521.0,16235.0
36,22,2,36106.0,32245.0,33064.0,17118.0
36,22,3,61576.0,51944.0,53399.0,9923.0
36,22,4,86440.0,72114.0,74121.0,6080.0
36,22,5,131091.0,105445.0,108453.0,7273.0
36,22,6,426075.0,315360.0,336569.0,1382.0
36,23,0,5146.0,5403.0,5423.0,6028.0
36,23,1,17215.0,17213.0,17472.0,8640.0
36,23,2,36272.0,32475.0,33297.0,9273.0
36,23,3,61502.0,52029.0,53474.0,5485.0
36,23,4,86486.0,72344.0,74341.0,3418.0
36,23,5,131314.0,105876.0,108827.0,4011.0
36,23,6,408098.0,302395.0,322178.0,1022.0
36,24,0,5184.0,5433.0,5450.0,24470.0
36,24,1,17191.0,17148.0,17400.0,33795.0
36,24,2,36204.0,32106.0,32923.0,37643.0
36,24,3,61665.0,51768.0,53217.0,22263.0
36,24,4,86637.0,72037.0,73972.0,14512.0
36,24,5,132479.0,106498.0,109232.0,20393.0
36,24,6,485001.0,358700.0,383204.0,5327.0
36,25,0,5175.0,5400.0,5417.0,55810.0
36,25,1,17129.0,17019.0,17268.0,76410.0
36,25,2,36103.0,31870.0,32676.0,86030.0
36,25,3,61582.0,51574.0,53001.0,49900.0
36,25,4,86704.0,72076.0,73973.0,33080.0
36,25,5,133840.0,107858.0,110391.0,46140.0
36,25,6,500557.0,369308.0,392987.0,12800.0
36,26,0,5276.0,5526.0,5543.0,63216.0
36,26,1,17053.0,16879.0,17122.0,90483.0
36,26,2,36218.0,31885.0,32688.0,97331.0
36,26,3,61668.0,51563.0,53051.0,56041.0
36,26,4,86616.0,71744.0,73752.0,38542.0
36,26,5,132823.0,106533.0,109373.0,49962.0
36,26,6,451680.0,331630.0,352870.0,12458.0
36,27,0,5219.0,5463.0,5481.0,28335.0
36,27,1,17185.0,17025.0,17270.0,40460.0
36,27,2,36261.0,32147.0,32961.0,43918.0
36,27,3,61627.0,51862.0,53324.0,25417.0
36,27,4,86549.0,72111.0,74090.0,17349.0
36,27,5,131181.0,105611.0,108472.0,22286.0
36,27,6,423214.0,312727.0,333678.0,5335.0
37,1,0,5593.0,6020.0,6044.0,7946.0
37,1,1,17101.0,19282.0,19427.0,13892.0
37,1,2,35589.0,32772.0,33713.0,14887.0
37,1,3,61178.0,51775.0,53093.0,7180.0
37,1,4,86387.0,72194.0,73996.0,4442.0
37,1,5,131033.0,105881.0,108576.0,5945.0
37,1,6,443234.0,329268.0,350142.0,1812.0
37,2,0,5355.0,5709.0,5732.0,17926.0
37,2,1,17210.0,19005.0,19180.0,27440.0
37,2,2,35949.0,33541.0,34516.0,30850.0
37,2,3,61423.0,52277.0,53596.0,16679.0
37,2,4,86518.0,72508.0,74312.0,11113.0
37,2,5,132264.0,106748.0,109469.0,17517.0
37,2,6,420637.0,313715.0,334508.0,6246.0
37,3,0,5470.0,5825.0,5847.0,7004.0
37,3,1,17213.0,18178.0,18403.0,12356.0
37,3,2,35821.0,32559.0,33389.0,12199.0
37,3,3,61415.0,52383.0,53707.0,6014.0
37,3,4,86466.0,72758.0,74580.0,3739.0
37,3,5,131805.0,106806.0,109671.0,4500.0
37,3,6,409519.0,307626.0,328200.0,1182.0
37,4,0,5167.0,5416.0,5436.0,36208.0
37,4,1,17219.0,18875.0,19010.0,51402.0
37,4,2,36129.0,33411.0,34394.0,60560.0
37,4,3,61460.0,51776.0,53124.0,34257.0
37,4,4,86832.0,72203.0,74020.0,23965.0
37,4,5,136854.0,109854.0,112444.0,43278.0
37,4,6,422884.0,315320.0,335475.0,17434.0
37,5,0,5333.0,5654.0,5676.0,13369.0
37,5,1,17108.0,18285.0,18507.0,21756.0
37,5,2,35958.0,32648.0,33484.0,21536.0
37,5,3,61468.0,52454.0,53781.0,11340.0
37,5,4,86416.0,72730.0,74535.0,7169.0
37,5,5,132477.0,107459.0,110192.0,8969.0
37,5,6,469896.0,348158.0,371072.0,3175.0
37,6,0,5369.0,5699.0,5722.0,18864.0
37,6,1,17076.0,18588.0,18777.0,30643.0
37,6,2,35975.0,32511.0,33363.0,30771.0
37,6,3,61367.0,52097.0,53434.0,15305.0
37,6,4,86633.0,72547.0,74372.0,9588.0
37,6,5,132436.0,106954.0,109665.0,12858.0
37,6,6,452770.0,335812.0,358037.0,4456.0
37,7,0,5457.0,5832.0,5854.0,8803.0
37,7,1,17093.0,18980.0,19157.0,14071.0
37,7,2,35759.0,33419.0,34405.0,14130.0
37,7,3,61415.0,52358.0,53678.0,7421.0
37,7,4,86514.0,72737.0,74524.0,4989.0
37,7,5,131681.0,106520.0,109208.0,6468.0
37,7,6,422949.0,316337.0,337700.0,1684.0
37,8,0,5433.0,5796.0,5818.0,10841.0
37,8,1,17044.0,19082.0,19246.0,16928.0
37,8,2,35755.0,33561.0,34576.0,17204.0
37,8,3,61368.0,52287.0,53582.0,8860.0
37,8,4,86370.0,72545.0,74258.0,5786.0
37,8,5,131057.0,106101.0,108619.0,7980.0
37,8,6,419199.0,312947.0,333398.0,2716.0
37,9,0,5244.0,5484.0,5503.0,52728.0
37,9,1,17080.0,18730.0,18886.0,84237.0
37,9,2,36264.0,33624.0,34633.0,90282.0
37,9,3,61327.0,51502.0,52839.0,48129.0
37,9,4,86672.0,71774.0,73546.0,29867.0
37,9,5,136862.0,109447.0,112011.0,47227.0
37,9,6,554648.0,406348.0,430485.0,23871.0
37,10,0,5344.0,5660.0,5680.0,11842.0
37,10,1,17147.0,18038.0,18275.0,18882.0
37,10,2,35953.0,32490.0,33324.0,19543.0
37,10,3,61421.0,52389.0,53719.0,10105.0
37,10,4,86396.0,72665.0,74460.0,6116.0
37,10,5,131872.0,107011.0,109677.0,7157.0
37,10,6,424403.0,316626.0,337570.0,2176.0
37,11,0,5342.0,5680.0,5703.0,6629.0
37,11,1,17107.0,17663.0,17945.0,10620.0
37,11,2,35847.0,32785.0,33621.0,10723.0
37,11,3,61366.0,52652.0,53974.0,5539.0
37,11,4,86198.0,72931.0,74732.0,3390.0
37,11,5,130523.0,106731.0,109628.0,3708.0
37,11,6,413027.0,311394.0,332958.0,1124.0
37,12,0,5342.0,5611.0,5631.0,50178.0
37,12,1,17043.0,18857.0,19006.0,81221.0
37,12,2,36162.0,33099.0,34047.0,85462.0
37,12,3,61303.0,51502.0,52847.0,44740.0
37,12,4,86633.0,71817.0,73614.0,27681.0
37,12,5,135571.0,108645.0,111245.0,42391.0
37,12,6,534122.0,392982.0,416982.0,20380.0
37,13,0,5264.0,5549.0,5570.0,40937.0
37,13,1,17127.0,19009.0,19140.0,56264.0
37,13,2,36142.0,33569.0,34585.0,66936.0
37,13,3,61371.0,51708.0,53059.0,38919.0
37,13,4,86731.0,72228.0,74041.0,27790.0
37,13,5,135203.0,108571.0,111214.0,51586.0
37,13,6,444506.0,329722.0,350200.0,20739.0
38,0,0,5273.0,5472.0,5488.0,4040.0
38,0,1,17372.0,17044.0,17261.0,6259.0
38,0,2,36485.0,32232.0,33037.0,8950.0
38,0,3,61540.0,51804.0,53304.0,4885.0
38,0,4,86713.0,72148.0,74309.0,3487.0
38,0,5,132383.0,106058.0,110111.0,4870.0
38,0,6,451281.0,332384.0,356429.0,1493.0
39,1,0,5102.0,5311.0,5331.0,49835.0
39,1,1,17129.0,18109.0,18277.0,70838.0
39,1,2,36393.0,33075.0,34039.0,80825.0
39,1,3,61501.0,51518.0,53024.0,44642.0
39,1,4,86682.0,71906.0,73950.0,28224.0
39,1,5,135075.0,108334.0,111254.0,38684.0
39,1,6,514885.0,377117.0,400341.0,16938.0
39,2,0,5224.0,5503.0,5523.0,28069.0
39,2,1,17135.0,17838.0,18059.0,40761.0
39,2,2,36318.0,32907.0,33813.0,46588.0
39,2,3,61341.0,51772.0,53248.0,25601.0
39,2,4,86571.0,72131.0,74160.0,16034.0
39,2,5,131693.0,105807.0,108908.0,21200.0
39,2,6,438109.0,324295.0,345299.0,8729.0
39,3,0,5287.0,5559.0,5575.0,85510.0
39,3,1,17256.0,18542.0,18680.0,138830.0
39,3,2,36270.0,33016.0,34011.0,164650.0
39,3,3,61311.0,50943.0,52417.0,87630.0
39,3,4,86474.0,71096.0,73055.0,52800.0
39,3,5,133809.0,107034.0,109704.0,66420.0
39,3,6,495322.0,364171.0,386724.0,21410.0
39,4,0,5163.0,5424.0,5441.0,7060.0
39,4,1,17195.0,17263.0,17517.0,10023.0
39,4,2,36507.0,32576.0,33415.0,11785.0
39,4,3,61347.0,51951.0,53432.0,6944.0
39,4,4,86450.0,72299.0,74355.0,4350.0
39,4,5,128730.0,103772.0,107037.0,4680.0
39,4,6,421723.0,312663.0,334568.0,995.0
39,5,0,5193.0,5437.0,5453.0,12132.0
39,5,1,17156.0,17523.0,17737.0,18273.0
39,5,2,36511.0,32459.0,33292.0,19976.0
39,5,3,61323.0,51863.0,53337.0,11114.0
39,5,4,86531.0,72283.0,74327.0,6847.0
39,5,5,129720.0,104492.0,107667.0,7787.0
39,5,6,437161.0,321833.0,344167.0,2063.0
39,6,0,5286.0,5623.0,5643.0,5364.0
39,6,1,17155.0,17449.0,17717.0,8351.0
39,6,2,36302.0,32754.0,33591.0,8920.0
