StateCode,State,CongressionalDistrict,County,SubPopulation,TotalPopulation,PercentofCD,PercentofTotal
37,NC,1,Martin NC,3814.146956,16054.793,0.0251,0.2376
37,NC,1,Nash NC,7953.296604,40704.739,0.0523,0.1954
37,NC,1,Northampton NC,4029.039,22099,0.0265,0.1823
37,NC,1,Pasquotank NC,5024.740795,24166.27,0.033,0.2079
37,NC,1,Perquimans NC,1184.199009,5642.238,0.0078,0.2099
37,NC,1,Pitt NC,10477.87362,49815.876,0.0688,0.2103
37,NC,1,Vance NC,5652.522818,32246.448,0.0371,0.1753
37,NC,1,Warren NC,3639.437,20972,0.0239,0.1735
37,NC,1,Washington NC,2020.100976,8496.939,0.0133,0.2377
37,NC,1,Wayne NC,10196.99015,50045.433,0.067,0.2038
37,NC,1,Wilson NC,6406.537584,28754.39,0.0421,0.2228
37,NC,2,Alamance NC,998.78066,4869.364,0.0073,0.2051
37,NC,2,Chatham NC,8107.153591,33881.827,0.0594,0.2393
37,NC,2,Cumberland NC,23145.83713,160467.564,0.1696,0.1442
37,NC,2,Harnett NC,21632.80993,97191.421,0.1585,0.2226
37,NC,2,Hoke NC,6152.354488,33239.116,0.0451,0.1851
37,NC,2,Lee NC,12778.374,57866,0.0936,0.2208
37,NC,2,Moore NC,15725.169,88247,0.1152,0.1782
37,NC,2,Randolph NC,26859.55193,130493.541,0.1968,0.2058
37,NC,2,Wake NC,21071.77203,127247.894,0.1544,0.1656
37,NC,3,Beaufort NC,8816.119076,41344.746,0.0628,0.2132
37,NC,3,Camden NC,2067.418,9980,0.0147,0.2072
37,NC,3,Carteret NC,13093.075,66469,0.0932,0.197
37,NC,3,Chowan NC,1215.173061,5759.383,0.0087,0.211
37,NC,3,Craven NC,14575.69922,79291.222,0.1038,0.1838
37,NC,3,Currituck NC,4865.264,23547,0.0346,0.2066
37,NC,3,Dare NC,8167.95,33920,0.0581,0.2408
37,NC,3,Gates NC,1794.158083,8601.431,0.0128,0.2086
37,NC,3,Greene NC,2103.845364,9542.532,0.015,0.2205
37,NC,3,Hyde NC,1397.606,5810,0.0099,0.2406
37,NC,3,Jones NC,1983.519,10153,0.0141,0.1954
37,NC,3,Lenoir NC,984.920112,4525.904,0.007,0.2176
37,NC,3,Martin NC,2017.969044,8450.207,0.0144,0.2388
37,NC,3,New Hanover NC,12344.08585,52445.4,0.0879,0.2354
37,NC,3,Onslow NC,22871.003,177772,0.1628,0.1287
37,NC,3,Pamlico NC,2764.663,13144,0.0197,0.2103
37,NC,3,Pasquotank NC,3457.434205,16494.73,0.0246,0.2096
37,NC,3,Pender NC,7283.780539,30962.458,0.0519,0.2352
37,NC,3,Perquimans NC,1630.735991,7810.762,0.0116,0.2088
37,NC,3,Pitt NC,24864.77938,118332.124,0.177,0.2101
37,NC,3,Tyrrell NC,1070.53,4407,0.0076,0.2429
37,NC,3,Washington NC,1107.756024,4731.061,0.0079,0.2341
37,NC,4,Alamance NC,8635.74048,41974.217,0.0557,0.2057
37,NC,4,Chatham NC,6972.835409,29623.173,0.045,0.2354
37,NC,4,Cumberland NC,22378.27504,142542.623,0.1443,0.157
37,NC,4,Durham NC,17114.53838,73672.652,0.1103,0.2323
37,NC,4,Harnett NC,3890.436067,17486.579,0.0251,0.2225
37,NC,4,Orange NC,26049.5191,112889.532,0.168,0.2308
37,NC,4,Wake NC,70053.54688,315319.601,0.4517,0.2222
37,NC,5,Alexander NC,7799.232,37198,0.0518,0.2097
37,NC,5,Alleghany NC,2608.352,11155,0.0173,0.2338
37,NC,5,Ashe NC,6752.97,27281,0.0448,0.2475
37,NC,5,Catawba NC,4339.398729,21256.245,0.0288,0.2041
37,NC,5,Davidson NC,11640.26323,58649.503,0.0773,0.1985
37,NC,5,Davie NC,7302.164,41240,0.0485,0.1771
37,NC,5,Forsyth NC,59013.98755,298400.038,0.3918,0.1978
37,NC,5,Iredell NC,9338.204759,47696.992,0.062,0.1958
37,NC,5,Rowan NC,6413.679792,31785.052,0.0426,0.2018
37,NC,5,Watauga NC,12734.172,51079,0.0845,0.2493
37,NC,5,Wilkes NC,15896.848,69340,0.1055,0.2293
37,NC,5,Yadkin NC,6784.588,38406,0.045,0.1767
37,NC,6,Alamance NC,21724.41886,104287.419,0.146,0.2083
37,NC,6,Caswell NC,4563.971,23719,0.0307,0.1924
37,NC,6,Durham NC,7314.860352,31012.594,0.0492,0.2359
37,NC,6,Granville NC,1294.338639,6980.306,0.0087,0.1854
37,NC,6,Guilford NC,59344.35981,292409.571,0.3988,0.2029
37,NC,6,Orange NC,4776.998904,20911.468,0.0321,0.2284
37,NC,6,Person NC,7534.269,39464,0.0506,0.1909
37,NC,6,Rockingham NC,17143.971,93643,0.1152,0.1831
37,NC,6,Stokes NC,8208.296,47401,0.0552,0.1732
37,NC,6,Surry NC,16883.792,73673,0.1135,0.2292
37,NC,7,Bladen NC,8671.02,35190,0.0525,0.2464
37,NC,7,Brunswick NC,23175.18,107431,0.1402,0.2157
37,NC,7,Columbus NC,14436.412,58098,0.0873,0.2485
37,NC,7,Cumberland NC,2180.411834,16420.813,0.0132,0.1328
37,NC,7,Duplin NC,14163.551,58505,0.0857,0.2421
37,NC,7,Hoke NC,2525.559512,13712.884,0.0153,0.1842
37,NC,7,Johnston NC,35674.733,168878,0.2158,0.2112
37,NC,7,Lenoir NC,5970.155217,27506.7,0.0361,0.217
37,NC,7,New Hanover NC,34916.62515,150221.6,0.2112,0.2324
37,NC,7,Pender NC,5014.533461,21254.542,0.0303,0.2359
37,NC,7,Robeson NC,3132.149393,12858.196,0.0189,0.2436
37,NC,7,Sampson NC,15435.018,63431,0.0934,0.2433
37,NC,8,Anson NC,5313.864,26948,0.0353,0.1972
37,NC,8,Cabarrus NC,32694.50661,158666.001,0.2173,0.2061
37,NC,8,Davidson NC,12600.28593,63350.674,0.0837,0.1989
37,NC,8,Mecklenburg NC,4037.855876,17570.029,0.0268,0.2298
37,NC,8,Montgomery NC,4979.76,27798,0.0331,0.1791
37,NC,8,Randolph NC,2284.275073,11258.459,0.0152,0.2029
37,NC,8,Richmond NC,8529.935,46639,0.0567,0.1829
37,NC,8,Robeson NC,29683.52461,121309.804,0.1972,0.2447
37,NC,8,Rowan NC,12890.80591,64008.535,0.0857,0.2014
37,NC,8,Scotland NC,6709.728,36157,0.0446,0.1856
37,NC,8,Stanly NC,11255.934,60585,0.0748,0.1858
37,NC,8,Union NC,19509.18923,99210.076,0.1296,0.1966
37,NC,9,Iredell NC,22373.36324,111740.008,0.1518,0.2002
37,NC,9,Mecklenburg NC,106546.5154,519684.443,0.7227,0.205
37,NC,9,Union NC,18503.72877,102081.924,0.1255,0.1813
37,NC,10,Buncombe NC,34351.42529,129641.103,0.2243,0.265
37,NC,10,Catawba NC,27470.33327,133101.755,0.1794,0.2064
37,NC,10,Cleveland NC,18903.042,98078,0.1234,0.1927
37,NC,10,Gaston NC,40486.898,206086,0.2644,0.1965
37,NC,10,Lincoln NC,15081.038,78265,0.0985,0.1927
37,NC,10,Polk NC,3903.284,20510,0.0255,0.1903
37,NC,10,Rutherford NC,12930.288,67810,0.0844,0.1907
37,NC,11,Avery NC,4405.509,17797,0.0267,0.2475
37,NC,11,Buncombe NC,26397.16671,108676.897,0.16,0.2429
37,NC,11,Burke NC,19518.696,90912,0.1183,0.2147
37,NC,11,Caldwell NC,17430.154,83029,0.1056,0.2099
37,NC,11,Cherokee NC,6277.264,27444,0.038,0.2287
37,NC,11,Clay NC,2431.9,10587,0.0147,0.2297
37,NC,11,Graham NC,1943.14,8861,0.0118,0.2193
37,NC,11,Haywood NC,13183.732,59036,0.0799,0.2233
37,NC,11,Henderson NC,24100.56,106740,0.1461,0.2258
37,NC,11,Jackson NC,9136.296,40271,0.0554,0.2269
37,NC,11,Macon NC,7752.46,33922,0.047,0.2285
37,NC,11,Madison NC,4696.731,20764,0.0285,0.2262
37,NC,11,McDowell NC,8831.727,44996,0.0535,0.1963
37,NC,11,Mitchell NC,3890.997,15579,0.0236,0.2498
37,NC,11,Swain NC,3071.776,13981,0.0186,0.2197
37,NC,11,Transylvania NC,7497.952,33090,0.0454,0.2266
37,NC,11,Yancey NC,4437.666,17818,0.0269,0.2491
37,NC,12,Cabarrus NC,3941.182395,19344.999,0.0231,0.2037
37,NC,12,Davidson NC,8115.425845,40877.823,0.0476,0.1985
37,NC,12,Forsyth NC,12204.34945,52269.962,0.0716,0.2335
37,NC,12,Guilford NC,41884.78019,195996.429,0.2456,0.2137
37,NC,12,Mecklenburg NC,95813.19483,382380.432,0.5619,0.2506
37,NC,12,Rowan NC,8559.514296,42634.413,0.0502,0.2008
37,NC,13,Durham NC,759.59285,3215.68,0.0054,0.2362
37,NC,13,Edgecombe NC,3528.640236,18105.407,0.0251,0.1949
37,NC,13,Franklin NC,8318.647703,41845.263,0.0592,0.1988
37,NC,13,Granville NC,3447.772949,18539.74,0.0245,0.186
37,NC,13,Nash NC,10680.2194,55135.261,0.076,0.1937
37,NC,13,Vance NC,2312.883182,13175.552,0.0165,0.1755
37,NC,13,Wake NC,85072.46008,458425.505,0.6055,0.1856
37,NC,13,Wayne NC,14728.05985,72577.567,0.1048,0.2029
37,NC,13,Wilson NC,11658.55442,52479.61,0.083,0.2222
38,ND,0,Adams ND,450.289,2343,0.0039,0.1922
38,ND,0,Barnes ND,2031.412,11066,0.0178,0.1836
38,ND,0,Benson ND,1250.172,6660,0.011,0.1877
38,ND,0,Billings ND,143.613,783,0.0013,0.1834
38,ND,0,Bottineau ND,965.05,6429,0.0085,0.1501
38,ND,0,Bowman ND,603.627,3151,0.0053,0.1916
38,ND,0,Burke ND,317.32,1968,0.0028,0.1612
38,ND,0,Burleigh ND,11787.452,81308,0.1034,0.145
38,ND,0,Cass ND,26035.009,149778,0.2283,0.1738
38,ND,0,Cavalier ND,741.924,3993,0.0065,0.1858
38,ND,0,Dickey ND,964.776,5289,0.0085,0.1824
38,ND,0,Divide ND,385.962,2071,0.0034,0.1864
38,ND,0,Dunn ND,667.954,3536,0.0059,0.1889
38,ND,0,Eddy ND,441.644,2385,0.0039,0.1852
38,ND,0,Emmons ND,526.59,3550,0.0046,0.1483
38,ND,0,Foster ND,618.264,3343,0.0054,0.1849
38,ND,0,Golden Valley ND,321.635,1680,0.0028,0.1914
38,ND,0,Grand Forks ND,11475.949,66861,0.1007,0.1716
38,ND,0,Grant ND,450.289,2394,0.0039,0.1881
38,ND,0,Griggs ND,481.248,2420,0.0042,0.1989
38,ND,0,Hettinger ND,465.248,2477,0.0041,0.1878
38,ND,0,Kidder ND,354.864,2435,0.0031,0.1457
38,ND,0,LaMoure ND,781.428,4139,0.0069,0.1888
38,ND,0,Logan ND,297.622,1990,0.0026,0.1496
38,ND,0,McHenry ND,832.812,5395,0.0073,0.1544
38,ND,0,McIntosh ND,417.812,2809,0.0037,0.1487
38,ND,0,McKenzie ND,1172.845,6360,0.0103,0.1844
38,ND,0,McLean ND,1338.579,8962,0.0117,0.1494
38,ND,0,Mercer ND,1578.257,8424,0.0138,0.1874
38,ND,0,Morton ND,4906.087,27471,0.043,0.1786
38,ND,0,Mountrail ND,1170.194,7673,0.0103,0.1525
38,ND,0,Nelson ND,511.743,3126,0.0045,0.1637
38,ND,0,Oliver ND,346.319,1846,0.003,0.1876
38,ND,0,Pembina ND,1280.708,7413,0.0112,0.1728
38,ND,0,Pierce ND,650.054,4357,0.0057,0.1492
38,ND,0,Ramsey ND,2119.816,11451,0.0186,0.1851
38,ND,0,Ransom ND,1012.436,5457,0.0089,0.1855
38,ND,0,Renville ND,376.894,2470,0.0033,0.1526
38,ND,0,Richland ND,3009.832,16321,0.0264,0.1844
38,ND,0,Rolette ND,2090.962,13937,0.0183,0.15
38,ND,0,Sargent ND,706.668,3829,0.0062,0.1846
38,ND,0,Sheridan ND,194.38,1321,0.0017,0.1471
38,ND,0,Sioux ND,762.199,4153,0.0067,0.1835
38,ND,0,Slope ND,128.654,727,0.0011,0.177
38,ND,0,Stark ND,4553.001,24199,0.0399,0.1881
38,ND,0,Steele ND,339.052,1975,0.003,0.1717
38,ND,0,Stutsman ND,3893.308,21100,0.0341,0.1845
38,ND,0,Towner ND,441.144,2246,0.0039,0.1964
38,ND,0,Traill ND,1395.211,8121,0.0122,0.1718
38,ND,0,Walsh ND,1906.993,11119,0.0167,0.1715
38,ND,0,Ward ND,9381.614,61675,0.0823,0.1521
38,ND,0,Wells ND,767.784,4207,0.0067,0.1825
38,ND,0,Williams ND,4171.53,22398,0.0366,0.1862
39,OH,1,Hamilton OH,81333.95369,508344.079,0.762,0.16
39,OH,1,Warren OH,25408.164,212693,0.238,0.1195
39,OH,2,Adams OH,5128.458,28550,0.0445,0.1796
39,OH,2,Brown OH,7745.292,44846,0.0672,0.1727
39,OH,2,Clermont OH,29955.004,197363,0.26,0.1518
39,OH,2,Hamilton OH,44444.38231,294029.921,0.3858,0.1512
39,OH,2,Highland OH,7484.759,43589,0.065,0.1717
39,OH,2,Pike OH,5088.884,28709,0.0442,0.1773
39,OH,2,Ross OH,8046.786224,42048.317,0.0698,0.1914
39,OH,2,Scioto OH,7311.657167,41902.932,0.0635,0.1745
39,OH,3,Franklin OH,127855.7967,721037.433,1,0.1773
39,OH,4,Allen OH,15303.405,106331,0.1494,0.1439
39,OH,4,Auglaize OH,5405.209,45949,0.0528,0.1176
39,OH,4,Champaign OH,6074.541,40097,0.0593,0.1515
39,OH,4,Crawford OH,6667.387,43784,0.0651,0.1523
39,OH,4,Erie OH,1454.762015,11782.83,0.0142,0.1235
39,OH,4,Huron OH,4449.916856,31824.607,0.0435,0.1398
39,OH,4,Logan OH,6952.572,45858,0.0679,0.1516
39,OH,4,Lorain OH,14655.45189,114570.318,0.1431,0.1279
39,OH,4,Marion OH,9971.775173,58498.574,0.0974,0.1705
39,OH,4,Mercer OH,318.091838,2919.978,0.0031,0.1089
39,OH,4,Sandusky OH,7526.013,60944,0.0735,0.1235
39,OH,4,Seneca OH,7902.064,56745,0.0772,0.1393
39,OH,4,Shelby OH,6478.968,49423,0.0633,0.1311
39,OH,4,Union OH,9239.1,52300,0.0902,0.1767
39,OH,5,Defiance OH,4858.522,39037,0.0521,0.1245
39,OH,5,Fulton OH,5475.453,42698,0.0587,0.1282
39,OH,5,Hancock OH,10684.219,74782,0.1146,0.1429
39,OH,5,Hardin OH,4891.887,32058,0.0525,0.1526
39,OH,5,Henry OH,3521.526,28215,0.0378,0.1248
39,OH,5,Lucas OH,26221.14238,194712.63,0.2813,0.1347
39,OH,5,Mercer OH,2258.386128,21056.433,0.0242,0.1073
39,OH,5,Ottawa OH,2522.027522,19869.544,0.0271,0.1269
39,OH,5,Paulding OH,2274.726,19614,0.0244,0.116
39,OH,5,Putnam OH,4190.542,34499,0.045,0.1215
39,OH,5,Van Wert OH,3107.452,28744,0.0333,0.1081
39,OH,5,Williams OH,4688.698,37642,0.0503,0.1246
39,OH,5,Wood OH,15378.75,125488,0.165,0.1226
39,OH,5,Wyandot OH,3141.899,22615,0.0337,0.1389
39,OH,6,Athens OH,653.894265,4149.648,0.006,0.1576
39,OH,6,Belmont OH,10276.793,70400,0.0945,0.146
39,OH,6,Carroll OH,4078.17,28836,0.0375,0.1414
39,OH,6,Columbiana OH,17896.879,107841,0.1646,0.166
39,OH,6,Gallia OH,4895.718,30934,0.045,0.1583
39,OH,6,Guernsey OH,6499.685,40087,0.0598,0.1621
39,OH,6,Harrison OH,2321.732,15864,0.0214,0.1464
39,OH,6,Jackson OH,4666.268,33225,0.0429,0.1404
39,OH,6,Jefferson OH,10256.362,69709,0.0944,0.1471
39,OH,6,Lawrence OH,9680.646,62450,0.0891,0.155
39,OH,6,Mahoning OH,7625.135,51913,0.0701,0.1469
39,OH,6,Meigs OH,3713.607,23770,0.0342,0.1562
39,OH,6,Monroe OH,1933.242,14642,0.0178,0.132
39,OH,6,Muskingum OH,3780.881328,27276.842,0.0348,0.1386
39,OH,6,Noble OH,1919.233,14645,0.0177,0.1311
39,OH,6,Scioto OH,6555.556833,37596.068,0.0603,0.1744
39,OH,6,Tuscarawas OH,3783.451688,25914.467,0.0348,0.146
39,OH,6,Washington OH,8167.247,61778,0.0751,0.1322
39,OH,7,Ashland OH,7438.376,53139,0.069,0.14
39,OH,7,Coshocton OH,7466.356,36901,0.0693,0.2023
39,OH,7,Holmes OH,8578.64,42366,0.0796,0.2025
39,OH,7,Huron OH,3880.427144,27801.393,0.036,0.1396
39,OH,7,Knox OH,12107.358,60921,0.1124,0.1987
39,OH,7,Lorain OH,9150.425496,83345.602,0.0849,0.1098
39,OH,7,Medina OH,7470.519122,59687.284,0.0693,0.1252
39,OH,7,Richland OH,7631.057253,49740.51,0.0708,0.1534
39,OH,7,Stark OH,34372.25933,240454.8,0.319,0.1429
39,OH,7,Tuscarawas OH,9665.679312,66667.533,0.0897,0.145
39,OH,8,Butler OH,50926.655,368130,0.5163,0.1383
39,OH,8,Clark OH,19869.629,138333,0.2015,0.1436
39,OH,8,Darke OH,6994.992,52959,0.0709,0.1321
39,OH,8,Mercer OH,1827.980034,16837.589,0.0185,0.1086
39,OH,8,Miami OH,13487.058,102506,0.1367,0.1316
39,OH,8,Preble OH,5523.368,42270,0.056,0.1307
39,OH,9,Cuyahoga OH,45069.65504,283641.729,0.4016,0.1589
39,OH,9,Erie OH,8116.881985,65296.17,0.0723,0.1243
39,OH,9,Lorain OH,13743.63462,103440.08,0.1225,0.1329
39,OH,9,Lucas OH,42549.39162,247102.37,0.3791,0.1722
39,OH,9,Ottawa OH,2755.494478,21558.456,0.0246,0.1278
39,OH,10,Fayette OH,4056.089788,24309.885,0.039,0.1668
39,OH,10,Greene OH,19142.264,161573,0.1842,0.1185
39,OH,10,Montgomery OH,80747.527,535153,0.7768,0.1509
39,OH,11,Cuyahoga OH,101254.3095,621400.832,0.8605,0.1629
39,OH,11,Summit OH,16409.22458,99634.349,0.1395,0.1647
39,OH,12,Delaware OH,19765.215,174214,0.1967,0.1135
39,OH,12,Franklin OH,29046.33588,203950.15,0.289,0.1424
39,OH,12,Licking OH,24848,166492,0.2472,0.1492
39,OH,12,Marion OH,1361.908827,8002.426,0.0136,0.1702
39,OH,12,Morrow OH,5935.868,34827,0.0591,0.1704
39,OH,12,Muskingum OH,8051.838672,58797.158,0.0801,0.1369
39,OH,12,Richland OH,11489.94275,74734.49,0.1143,0.1537
39,OH,13,Mahoning OH,30021.818,186910,0.2686,0.1606
39,OH,13,Portage OH,13999.6514,92485.361,0.1252,0.1514
39,OH,13,Stark OH,3911.00112,27788.495,0.035,0.1407
39,OH,13,Summit OH,35156.44245,226548.995,0.3145,0.1552
39,OH,13,Trumbull OH,28701.82433,187295.016,0.2567,0.1532
39,OH,14,Ashtabula OH,16990.95,101497,0.172,0.1674
39,OH,14,Cuyahoga OH,12185.96,104689,0.1233,0.1164
39,OH,14,Geauga OH,14520.06,93389,0.147,0.1555
39,OH,14,Lake OH,30345.366,230041,0.3071,0.1319
39,OH,14,Portage OH,5559.692068,36356.527,0.0563,0.1529
39,OH,14,Summit OH,15778.94992,132044.92,0.1597,0.1195
39,OH,14,Trumbull OH,3424.992668,23016.984,0.0347,0.1488
39,OH,15,Athens OH,9585.086735,60607.352,0.0837,0.1582
39,OH,15,Clinton OH,7247.987,42040,0.0633,0.1724
39,OH,15,Fairfield OH,20823.372,146156,0.1819,0.1425
39,OH,15,Fayette OH,773.180212,4720.115,0.0068,0.1638
39,OH,15,Franklin OH,38729.52143,238426.417,0.3383,0.1624
39,OH,15,Hocking OH,4077.538,29380,0.0356,0.1388
39,OH,15,Madison OH,7685.86,43435,0.0671,0.177
39,OH,15,Morgan OH,1989.278,15054,0.0174,0.1321
39,OH,15,Perry OH,4951.28,36058,0.0432,0.1373
39,OH,15,Pickaway OH,9855.04,55698,0.0861,0.1769
39,OH,15,Ross OH,6907.642776,36015.683,0.0603,0.1918
39,OH,15,Vinton OH,1857.587,13435,0.0162,0.1383
39,OH,16,Cuyahoga OH,31218.32142,270390.439,0.3317,0.1155
39,OH,16,Medina OH,13980.49288,112644.716,0.1486,0.1241
39,OH,16,Portage OH,4970.844536,32577.112,0.0528,0.1526
39,OH,16,Stark OH,14965.51555,107342.705,0.159,0.1394
39,OH,16,Summit OH,11390.14104,83552.736,0.121,0.1363
39,OH,16,Wayne OH,17577.56,114520,0.1868,0.1535
40,OK,1,Creek OK,1300.28984,7055.05,0.0091,0.1843
40,OK,1,Rogers OK,2112.881105,15754.895,0.0148,0.1341
40,OK,1,Tulsa OK,120937.337,603403,0.848,0.2004
40,OK,1,Wagoner OK,9858.626,73085,0.0691,0.1349
40,OK,1,Washington OK,8411.794,50976,0.059,0.165
40,OK,2,Adair OK,3432.618,22683,0.0276,0.1513
40,OK,2,Atoka OK,2608.684,14182,0.021,0.1839
40,OK,2,Bryan OK,7765.262,42416,0.0624,0.1831
40,OK,2,Cherokee OK,7054.092,46987,0.0567,0.1501
40,OK,2,Choctaw OK,2791.236,15205,0.0224,0.1836
40,OK,2,Coal OK,1049.15,5925,0.0084,0.1771
40,OK,2,Craig OK,2413.344,15029,0.0194,0.1606
40,OK,2,Delaware OK,6700.49,41487,0.0539,0.1615
40,OK,2,Haskell OK,2359.259,12769,0.019,0.1848
40,OK,2,Hughes OK,2715.919,14003,0.0218,0.194
40,OK,2,Johnston OK,1991.226,10957,0.016,0.1817
40,OK,2,Latimer OK,2093.427,11154,0.0168,0.1877
40,OK,2,Le Flore OK,9270.891,50384,0.0745,0.184
40,OK,2,Marshall OK,2883.622,15840,0.0232,0.182
40,OK,2,Mayes OK,6612.188,41259,0.0532,0.1603
40,OK,2,McCurtain OK,6080.907,33151,0.0489,0.1834
40,OK,2,McIntosh OK,3161.293,20252,0.0254,0.1561
40,OK,2,Muskogee OK,11027.171,70990,0.0887,0.1553
40,OK,2,Nowata OK,1648.121,10536,0.0133,0.1564
40,OK,2,Okfuskee OK,2415.344,12191,0.0194,0.1981
40,OK,2,Okmulgee OK,6281.116,40069,0.0505,0.1568
40,OK,2,Ottawa OK,5170.105,31848,0.0416,0.1623
40,OK,2,Pittsburg OK,8473.395,45837,0.0681,0.1849
40,OK,2,Pushmataha OK,2126.656,11572,0.0171,0.1838
40,OK,2,Rogers OK,9768.057895,71150.105,0.0785,0.1373
40,OK,2,Sequoyah OK,6477.156,42391,0.0521,0.1528
40,OK,3,Alfalfa OK,1252.9,5642,0.0088,0.2221
40,OK,3,Beaver OK,1227.842,5636,0.0086,0.2179
40,OK,3,Beckham OK,4457.577,22119,0.0312,0.2015
40,OK,3,Blaine OK,2555.916,11943,0.0179,0.214
40,OK,3,Caddo OK,4851.097,29600,0.034,0.1639
40,OK,3,Canadian OK,15939.24462,96586.901,0.1116,0.165
40,OK,3,Cimarron OK,551.276,2475,0.0039,0.2227
40,OK,3,Creek OK,11913.83016,62911.95,0.0834,0.1894
40,OK,3,Custer OK,5588.604,27469,0.0391,0.2035
40,OK,3,Dewey OK,1052.436,4810,0.0074,0.2188
40,OK,3,Ellis OK,877.03,4151,0.0061,0.2113
40,OK,3,Garfield OK,10718.67,60580,0.075,0.1769
40,OK,3,Grant OK,1002.32,4527,0.007,0.2214
40,OK,3,Greer OK,1264.089,6239,0.0088,0.2026
40,OK,3,Harmon OK,598.779,2922,0.0042,0.2049
40,OK,3,Harper OK,801.856,3685,0.0056,0.2176
40,OK,3,Jackson OK,5344.657,26446,0.0374,0.2021
40,OK,3,Kay OK,8259.681,46562,0.0578,0.1774
40,OK,3,Kingfisher OK,3257.54,15034,0.0228,0.2167
40,OK,3,Kiowa OK,1885.045,9446,0.0132,0.1996
40,OK,3,Lincoln OK,6475.294,34273,0.0453,0.1889
40,OK,3,Logan OK,7846.392,41848,0.0549,0.1875
40,OK,3,Major OK,1628.77,7527,0.0114,0.2164
40,OK,3,Noble OK,2038.649,11561,0.0143,0.1763
40,OK,3,Osage OK,9086.5,47472,0.0636,0.1914
40,OK,3,Pawnee OK,3197.84,16577,0.0224,0.1929
40,OK,3,Payne OK,15351.809,77350,0.1075,0.1985
40,OK,3,Roger Mills OK,754.018,3647,0.0053,0.2068
40,OK,3,Texas OK,4435.266,20640,0.031,0.2149
40,OK,3,Washita OK,2350.762,11629,0.0165,0.2021
40,OK,3,Woods OK,1929.466,8878,0.0135,0.2173
40,OK,3,Woodward OK,4360.092,20081,0.0305,0.2171
40,OK,4,Canadian OK,2936.382379,18954.099,0.0223,0.1549
40,OK,4,Carter OK,8129.406,47557,0.0617,0.1709
40,OK,4,Cleveland OK,47260.814,255755,0.3589,0.1848
40,OK,4,Comanche OK,20148.424,124098,0.153,0.1624
40,OK,4,Cotton OK,1008.112,6193,0.0077,0.1628
40,OK,4,Garvin OK,4770.826,27576,0.0362,0.173
40,OK,4,Grady OK,9237.41,52431,0.0701,0.1762
40,OK,4,Jefferson OK,1058.529,6472,0.008,0.1636
40,OK,4,Love OK,1608.368,9423,0.0122,0.1707
40,OK,4,McClain OK,6053.922,34506,0.046,0.1754
40,OK,4,Murray OK,2275.886,13488,0.0173,0.1687
40,OK,4,Oklahoma OK,11740.33893,63284.96,0.0892,0.1855
40,OK,4,Pontotoc OK,6780.526,37492,0.0515,0.1809
40,OK,4,Stephens OK,7369.666,45048,0.056,0.1636
40,OK,4,Tillman OK,1307.078,7992,0.0099,0.1635
40,OK,5,Oklahoma OK,137221.3571,655348.04,0.8841,0.2094
40,OK,5,Pottawatomie OK,12862.632,69442,0.0829,0.1852
40,OK,5,Seminole OK,5122.111,25482,0.033,0.201
41,OR,1,Clatsop OR,7400.779,37039,0.0512,0.1998
41,OR,1,Columbia OR,9941.819,49351,0.0687,0.2015
41,OR,1,Multnomah OR,12369.29995,50927.203,0.0855,0.2429
41,OR,1,Washington OR,97587.176,529710,0.6748,0.1842
41,OR,1,Yamhill OR,17327.43,99193,0.1198,0.1747
41,OR,2,Baker OR,3519.62,16134,0.0201,0.2181
41,OR,2,Crook OR,4537.44,20978,0.0259,0.2163
41,OR,2,Deschutes OR,40663.164,157733,0.2318,0.2578
41,OR,2,Gilliam OR,394.56,1871,0.0022,0.2109
41,OR,2,Grant OR,1627.56,7445,0.0093,0.2186
41,OR,2,Harney OR,1789.524,7422,0.0102,0.2411
41,OR,2,Hood River OR,4808.7,22346,0.0274,0.2152
41,OR,2,Jackson OR,45463.432,203206,0.2592,0.2237
41,OR,2,Jefferson OR,4660.74,21720,0.0266,0.2146
41,OR,2,Josephine OR,10331.49786,53540.013,0.0589,0.193
41,OR,2,Klamath OR,15970.146,66380,0.0911,0.2406
41,OR,2,Lake OR,1897.98,7895,0.0108,0.2404
41,OR,2,Malheur OR,7483.464,31313,0.0427,0.239
41,OR,2,Morrow OR,2466,11173,0.0141,0.2207
41,OR,2,Sherman OR,394.56,1765,0.0022,0.2235
41,OR,2,Umatilla OR,16460.992,75889,0.0939,0.2169
41,OR,2,Union OR,5631.392,25748,0.0321,0.2187
41,OR,2,Wallowa OR,1516.144,7008,0.0086,0.2163
41,OR,2,Wasco OR,5449.86,25213,0.0311,0.2162
41,OR,2,Wheeler OR,320.58,1441,0.0018,0.2225
41,OR,3,Clackamas OR,16479.6237,89128.47,0.0947,0.1849
41,OR,3,Multnomah OR,157562.3205,677090.231,0.9053,0.2327
41,OR,4,Benton OR,14608.93929,75575.33,0.0966,0.1933
41,OR,4,Coos OR,11961.504,63043,0.0791,0.1897
41,OR,4,Curry OR,4311.328,22364,0.0285,0.1928
41,OR,4,Douglas OR,17978.901,107667,0.1189,0.167
41,OR,4,Josephine OR,5617.174144,29172.987,0.0371,0.1925
41,OR,4,Lane OR,74186.392,351715,0.4905,0.2109
41,OR,4,Linn OR,22593.738,116672,0.1494,0.1937
41,OR,5,Benton OR,1897.366706,10003.67,0.0126,0.1897
