Zip,AGI Bracket,Filers,Itemizers,AGI,SLIncomeTax,PropertyTax,MortgageInterest,Contributions,contrib + mortgage,Total SALT,Exhibit: S-L Income Tax Effective Rate
12528,"$100,000 under $200,000",1160,190,139481,7668.421053,8556.382979,7666.666667,2593.181818,10259.84848,16224.80403,0.054978248
12529,"$100,000 under $200,000",150,40,137025,7454.545455,7854.545455,8011.111111,2881.818182,10892.92929,15309.09091,0.054402813
12531,"$100,000 under $200,000",350,40,141643.75,7596.774194,10325.80645,8640.740741,2213.793103,10854.53384,17922.58065,0.053632964
12533,"$100,000 under $200,000",3010,20,141352.7273,7678.16092,8582.889734,9968.803419,2768.548387,12737.35181,16261.05065,0.054319157
12534,"$100,000 under $200,000",670,100,133896.0784,7629.166667,6334.042553,6702.5,3165.909091,9868.409091,13963.20922,0.056978268
12538,"$100,000 under $200,000",1120,50,137711.4583,7286.516854,7361.956522,7393.589744,2994.186047,10387.77579,14648.47338,0.052911478
12540,"$100,000 under $200,000",910,60,140800,7502.469136,9654.320988,9354.411765,2884.615385,12239.02715,17156.79012,0.053284582
12542,"$100,000 under $200,000",530,950,137954.3478,7269.767442,9869.047619,8141.666667,2378.04878,10519.71545,17138.81506,0.052696907
12543,"$100,000 under $200,000",200,30,144235.2941,7564.705882,7050,8593.333333,2713.333333,11306.66667,14614.70588,0.052446982
12545,"$100,000 under $200,000",370,70,137360,7918.518519,8092.307692,9128.571429,3350,12478.57143,16010.82621,0.057647922
12546,"$100,000 under $200,000",150,0,145816.6667,8050,10050,8090,5581.818182,13671.81818,18100,0.055206309
12547,"$100,000 under $200,000",250,220,139513.6364,7480,10700,8361.111111,2645,11006.11111,18180,0.053614831
12548,"$100,000 under $200,000",160,40,146100,7730.769231,8807.692308,7607.692308,2875,10482.69231,16538.46154,0.052914232
12549,"$100,000 under $200,000",1090,140,138417,7317.894737,9421.276596,8303.571429,2965.934066,11269.50549,16739.17133,0.052868468
12550,"$100,000 under $200,000",3070,180,135500.3704,7377.042802,7473.895582,8313.839286,3048.971193,11362.81048,14850.93838,0.054442971
12553,"$100,000 under $200,000",2260,120,136805.9113,7469.791667,8566.489362,8864.534884,3243.956044,12108.49093,16036.28103,0.054601381
12561,"$100,000 under $200,000",1300,0,138790.3509,7351.456311,9658.490566,7823.255814,2996.116505,10819.37232,17009.94688,0.052968065
12563,"$100,000 under $200,000",700,40,139734.375,7849.180328,9635.59322,8590.740741,2803.389831,11394.13057,17484.77355,0.05617215
12564,"$100,000 under $200,000",740,30,140383.8235,7627.419355,10317.1875,9255.357143,2611.290323,11866.64747,17944.60685,0.054332609
12565,"$100,000 under $200,000",60,60,134840,6520,4360,5350,4950,10300,10880,0.048353604
12566,"$100,000 under $200,000",900,350,139285,7336.842105,8030.666667,8354.411765,2904.109589,11258.52135,15367.50877,0.052675034
12567,"$100,000 under $200,000",160,110,133446.1538,7441.666667,7225,8280,3300,11580,14666.66667,0.055765314
12569,"$100,000 under $200,000",1000,50,138878.1609,7415.853659,8870,8701.449275,2867.088608,11568.53788,16285.85366,0.053398271
12570,"$100,000 under $200,000",940,40,142079.7753,7797.647059,9254.761905,9557.894737,2677.21519,12235.10993,17052.40896,0.054882175
12571,"$100,000 under $200,000",860,1100,140898.6667,7650,8523.287671,7913.333333,2494.029851,10407.36318,16173.28767,0.054294339
12572,"$100,000 under $200,000",840,90,140212.6761,7871.212121,8772.727273,7936.734694,3330.15873,11266.89342,16643.93939,0.056137664
12575,"$100,000 under $200,000",290,280,139771.4286,7277.777778,9434.615385,9020.833333,2719.230769,11740.0641,16712.39316,0.052069138
12577,"$100,000 under $200,000",240,90,137977.2727,7604.761905,10142.85714,8275,2670,10945,17747.61905,0.055116047
12578,"$100,000 under $200,000",240,70,141547.619,7295,8810,8164.705882,2930,11094.70588,16105,0.051537426
12580,"$100,000 under $200,000",350,30,137373.3333,6925,8596.551724,8366.666667,2896.296296,11262.96296,15521.55172,0.050410075
12581,"$100,000 under $200,000",160,510,137753.8462,7625,6253.846154,7472.727273,2666.666667,10139.39394,13878.84615,0.055352356
12582,"$100,000 under $200,000",580,360,141192.5926,7567.307692,8984.615385,9326.086957,2504.081633,11830.16859,16551.92308,0.053595642
12583,"$100,000 under $200,000",150,90,135861.5385,7666.666667,8816.666667,7660,2963.636364,10623.63636,16483.33333,0.05643
12585,"$100,000 under $200,000",100,230,146225,7050,6087.5,7671.428571,2600,10271.42857,13137.5,0.04821337
12586,"$100,000 under $200,000",1070,100,135232.9897,7426.88172,8657.608696,7936.470588,2938.372093,10874.84268,16084.49042,0.054919156
12589,"$100,000 under $200,000",1180,1450,138538.3178,7395.145631,8574.509804,8425.806452,2657.731959,11083.53841,15969.65543,0.053379785
12590,"$100,000 under $200,000",3560,260,137522.2951,7436.082474,6820.848057,8649.003984,2869.59707,11518.60105,14256.93053,0.054071832
12592,"$100,000 under $200,000",80,200,177485.7143,11800,10333.33333,10340,4000,14340,22133.33333,0.066484224
12594,"$100,000 under $200,000",310,1000,136896.2963,7269.230769,7176.923077,8882.608696,3116.666667,11999.27536,14446.15385,0.053100273
12601,"$100,000 under $200,000",1760,120,136300,7177.464789,7592.753623,7873.333333,3042.962963,10916.2963,14770.21841,0.052659316
12603,"$100,000 under $200,000",4210,320,138765.508,7435.227273,8333.893557,8009.302326,3046.130952,11055.43328,15769.12083,0.053581235
12701,"$100,000 under $200,000",280,2750,133813.6364,7045,6714.285714,5737.5,3645,9382.5,13759.28571,0.052647848
12719,"$100,000 under $200,000",70,510,164916.6667,11440,7733.333333,8325,3680,12005,19173.33333,0.069368368
12721,"$100,000 under $200,000",490,960,137290.9091,7609.52381,8514.634146,8035.135135,3215.384615,11250.51975,16124.15796,0.055426276
12723,"$100,000 under $200,000",90,850,211788.8889,9066.666667,7855.555556,6275,3500,9775,16922.22222,0.042809926
12726,"$100,000 under $200,000",80,460,177714.2857,9085.714286,6885.714286,6350,2414.285714,8764.285714,15971.42857,0.051125402
12729,"$100,000 under $200,000",90,170,158500,10242.85714,7828.571429,7266.666667,2085.714286,9352.380952,18071.42857,0.064623704
12732,"$100,000 under $200,000",70,300,195766.6667,12266.66667,7200,6840,2100,8940,19466.66667,0.062659629
12734,"$100,000 under $200,000",50,120,192225,13000,8375,5133.333333,3000,8133.333333,21375,0.067629081
12737,"$100,000 under $200,000",120,220,136790,7120,7754.545455,7390,3763.636364,11153.63636,14874.54545,0.052050588
12740,"$100,000 under $200,000",120,140,110927.2727,11680,6150,7650,5030,12680,17830,0.105294214
12746,"$100,000 under $200,000",70,1000,148450,7220,7500,5500,2080,7580,14720,0.048635904
12747,"$100,000 under $200,000",90,2700,172437.5,9812.5,8400,6616.666667,4214.285714,10830.95238,18212.5,0.056904676
12748,"$100,000 under $200,000",150,2030,166041.6667,9218.181818,7400,6533.333333,3610,10143.33333,16618.18182,0.055517281
12754,"$100,000 under $200,000",250,1140,134728.5714,7594.736842,7773.684211,5225,3044.444444,8269.444444,15368.42105,0.056370648
12758,"$100,000 under $200,000",200,640,136025,7326.666667,7252.941176,6000,2228.571429,8228.571429,14579.60784,0.053862648
12759,"$100,000 under $200,000",40,680,140500,9200,8166.666667,7850,2833.333333,10683.33333,17366.66667,0.065480427
12762,"$100,000 under $200,000",40,50,172233.3333,7400,9033.333333,9250,5333.333333,14583.33333,16433.33333,0.04296497
12763,"$100,000 under $200,000",40,800,168950,13250,7175,6333.333333,3300,9633.333333,20425,0.07842557
12764,"$100,000 under $200,000",110,130,169588.8889,8712.5,7633.333333,5657.142857,2675,8332.142857,16345.83333,0.051374238
12765,"$100,000 under $200,000",80,870,185766.6667,8983.333333,5250,7480,3283.333333,10763.33333,14233.33333,0.048358155
12768,"$100,000 under $200,000",50,890,175500,9250,9325,7800,2200,10000,18575,0.052706553
12771,"$100,000 under $200,000",760,750,134953.8462,7241.935484,6667.741935,7307.272727,2577.966102,9885.238829,13909.67742,0.053662313
12775,"$100,000 under $200,000",240,710,138971.4286,7045,8750,7529.411765,2975,10504.41176,15795,0.050693873
12776,"$100,000 under $200,000",110,280,197777.7778,11875,8350,7450,3937.5,11387.5,20225,0.060042135
12777,"$100,000 under $200,000",60,220,146300,11642.85714,8780,6500,3442.857143,9942.857143,20422.85714,0.079582072
12779,"$100,000 under $200,000",80,210,205600,20400,10116.66667,6460,5228.571429,11688.57143,30516.66667,0.09922179
12780,"$100,000 under $200,000",180,300,145868.75,8173.333333,7140,6935.714286,2378.571429,9314.285714,15313.33333,0.056032106
12783,"$100,000 under $200,000",80,130,160716.6667,8266.666667,7000,5840,2900,8740,15266.66667,0.051436275
12786,"$100,000 under $200,000",60,540,256000,14080,14425,11266.66667,5350,16616.66667,28505,0.055
12788,"$100,000 under $200,000",120,130,160920,8830,6660,6637.5,2300,8937.5,15490,0.054871986
12789,"$100,000 under $200,000",90,80,159362.5,7762.5,8062.5,5871.428571,6157.142857,12028.57143,15825,0.048709703
12790,"$100,000 under $200,000",260,970,135757.1429,7045,6890,7177.777778,2857.894737,10035.67251,13935,0.051894139
12791,"$100,000 under $200,000",50,1070,166475,9250,6350,6566.666667,2466.666667,9033.333333,15600,0.055563898
12801,"$100,000 under $200,000",610,3050,133604.1667,6976.086957,5647.826087,5909.756098,3087.804878,8997.560976,12623.91304,0.052214591
12803,"$100,000 under $200,000",460,70,129238.2353,6675.757576,3821.875,6103.333333,2250,8353.333333,10497.63258,0.051654664
12804,"$100,000 under $200,000",2170,270,136658.9595,7257.5,5839.880952,7070.945946,2596.710526,9667.656472,13097.38095,0.053106653
12809,"$100,000 under $200,000",200,1500,145393.3333,8707.142857,5846.666667,6107.692308,3258.333333,9366.025641,14553.80952,0.05988681
12814,"$100,000 under $200,000",120,3740,138844.4444,6950,8788.888889,9214.285714,3050,12264.28571,15738.88889,0.050056018
12815,"$100,000 under $200,000",70,220,250840,11540,8040,8725,5140,13865,19580,0.046005422
12816,"$100,000 under $200,000",230,60,136483.3333,7200,5952.941176,5966.666667,2392.857143,8359.52381,13152.94118,0.052753694
12817,"$100,000 under $200,000",130,20,129644.4444,7042.857143,5950,7062.5,3957.142857,11019.64286,12992.85714,0.054324404
12822,"$100,000 under $200,000",270,440,142968.4211,8466.666667,4694.444444,6894.117647,2350,9244.117647,13161.11111,0.059220537
12824,"$100,000 under $200,000",70,90,146100,7720,9442.857143,9166.666667,4071.428571,13238.09524,17162.85714,0.05284052
12827,"$100,000 under $200,000",190,20,128814.2857,6923.076923,5338.461538,6715.384615,2372.727273,9088.111888,12261.53846,0.053744636
12828,"$100,000 under $200,000",480,70,134968.5714,7017.647059,4797.058824,6190.322581,2189.655172,8379.977753,11814.70588,0.051994675
12831,"$100,000 under $200,000",1710,80,137802.0979,7530.147059,5024.637681,7583.076923,2312.295082,9895.372005,12554.78474,0.054644647
12832,"$100,000 under $200,000",240,60,131376.4706,8688.235294,5731.25,5081.25,2671.428571,7752.678571,14419.48529,0.066132354
12833,"$100,000 under $200,000",380,0,135203.3333,7286.206897,5237.931034,7774.074074,2953.846154,10727.92023,12524.13793,0.053890734
12834,"$100,000 under $200,000",440,40,134842.8571,7152.941176,6151.515152,6116.666667,2800,8916.666667,13304.45633,0.053046497
12835,"$100,000 under $200,000",140,100,155870,8677.777778,5466.666667,7925,2837.5,10762.5,14144.44444,0.055673175
12836,"$100,000 under $200,000",50,0,227075,12625,10100,6833.333333,5775,12608.33333,22725,0.055598371
12838,"$100,000 under $200,000",40,110,131033.3333,6700,5400,3900,2733.333333,6633.333333,12100,0.051132027
12839,"$100,000 under $200,000",420,0,129865.5172,6806.896552,4392.857143,5684.615385,1862.5,7547.115385,11199.75369,0.052414965
12842,"$100,000 under $200,000",60,0,117250,6333.333333,8333.333333,5466.666667,3200,8666.666667,14666.66667,0.054015636
12844,"$100,000 under $200,000",50,20,277200,10000,15600,8750,3983.333333,12733.33333,25600,0.036075036
12845,"$100,000 under $200,000",350,60,140680.7692,7291.666667,6572,8352.380952,3013.043478,11365.42443,13863.66667,0.051831297
12846,"$100,000 under $200,000",170,80,154775,9150,4975,6170,3250,9420,14125,0.059118075
12850,"$100,000 under $200,000",220,120,136044.4444,7176.470588,5411.111111,7800,2626.666667,10426.66667,12587.5817,0.052750927
12853,"$100,000 under $200,000",60,0,135275,8200,6633.333333,5133.333333,2600,7733.333333,14833.33333,0.060617261
12859,"$100,000 under $200,000",180,0,145226.6667,7807.142857,4600,7514.285714,2615.384615,10129.67033,12407.14286,0.053758329
12861,"$100,000 under $200,000",60,210,197200,7300,5950,6566.666667,2600,9166.666667,13250,0.037018256
12863,"$100,000 under $200,000",70,160,148185.7143,10166.66667,6433.333333,8633.333333,2200,10833.33333,16600,0.068607603
12865,"$100,000 under $200,000",140,40,126370,6644.444444,6222.222222,5930,3200,9130,12866.66667,0.052579287
12866,"$100,000 under $200,000",3620,0,140772.0539,7763.369963,6740.449438,8100.436681,2992.996109,11093.43279,14503.8194,0.055148517
12870,"$100,000 under $200,000",60,30,123025,14600,7820,7400,6180,13580,22420,0.118675066
12871,"$100,000 under $200,000",260,40,137965,7115.789474,6273.684211,7100,2055.555556,9155.555556,13389.47368,0.051576773
12873,"$100,000 under $200,000",50,90,179875,11400,7725,6333.333333,3550,9883.333333,19125,0.063377345
12883,"$100,000 under $200,000",230,60,135721.4286,7376.923077,5428.571429,6018.181818,3000,9018.181818,12805.49451,0.054353415
12885,"$100,000 under $200,000",170,0,126208.3333,6490.909091,6423.076923,6045.454545,3027.272727,9072.727273,12913.98601,0.051430115
12887,"$100,000 under $200,000",180,40,151933.3333,8309.090909,5427.272727,5390,2211.111111,7601.111111,13736.36364,0.054689058
12901,"$100,000 under $200,000",1400,650,135329.8077,7104.210526,6653,5885.714286,2614.285714,8500,13757.21053,0.052495534
12903,"$100,000 under $200,000",140,210,156880,8922.222222,7255.555556,5300,3537.5,8837.5,16177.77778,0.056872911
12910,"$100,000 under $200,000",60,90,145050,7275,2875,4633.333333,1466.666667,6100,10150,0.050155119
12912,"$100,000 under $200,000",80,50,160180,9725,6060,4725,3350,8075,15785,0.060712948
12913,"$100,000 under $200,000",60,70,132450,6750,4000,5400,2866.666667,8266.666667,10750,0.050962627
12916,"$100,000 under $200,000",50,160,139700,6500,3500,4433.333333,2400,6833.333333,10000,0.046528275
12917,"$100,000 under $200,000",50,60,123233.3333,6166.666667,4300,5100,2100,7200,10466.66667,0.050040573
12918,"$100,000 under $200,000",160,50,145666.6667,8227.272727,5375,5181.818182,2180,7361.818182,13602.27273,0.056480133
12919,"$100,000 under $200,000",180,0,155527.2727,8570,6000,6085.714286,2133.333333,8219.047619,14570,0.055102876
12920,"$100,000 under $200,000",130,100,143000,8083.333333,3828.571429,5580,2183.333333,7763.333333,11911.90476,0.056526807
12921,"$100,000 under $200,000",160,80,135258.3333,7790.909091,5775,5675,2900,8575,13565.90909,0.057600215
12926,"$100,000 under $200,000",60,210,138200,6866.666667,3766.666667,4000,1800,5800,10633.33333,0.049686445
12928,"$100,000 under $200,000",110,40,154900,8720,5120,5420,2525,7945,13840,0.056294383
12932,"$100,000 under $200,000",70,20,173900,11350,6260,5500,2625,8125,17610,0.065267395
12935,"$100,000 under $200,000",80,480,132475,7325,3125,4500,1766.666667,6266.666667,10450,0.055293452
12936,"$100,000 under $200,000",50,340,163725,8220,8175,7100,5000,12100,16395,0.050206138
12941,"$100,000 under $200,000",70,1730,176580,12025,6780,4825,2133.333333,6958.333333,18805,0.068099445
12942,"$100,000 under $200,000",60,30,253060,15700,11640,7033.333333,10180,17213.33333,27340,0.062040623
12944,"$100,000 under $200,000",140,150,129333.3333,8110,5900,4900,2466.666667,7366.666667,14010,0.062706186
12946,"$100,000 under $200,000",290,0,139118.1818,7842.857143,7605,7513.333333,3955.555556,11468.88889,15447.85714,0.056375501
12953,"$100,000 under $200,000",450,0,133625,6874.074074,4742.307692,4675,2745.833333,7420.833333,11616.38177,0.051443024
12958,"$100,000 under $200,000",90,90,134242.8571,7016.666667,3916.666667,4880,2725,7605,10933.33333,0.052268454
12959,"$100,000 under $200,000",60,50,120150,6500,3875,3900,1766.666667,5666.666667,10375,0.054099043
12960,"$100,000 under $200,000",60,180,147000,7950,5125,3850,1150,5000,13075,0.054081633
12962,"$100,000 under $200,000",430,90,135868.5714,7353.125,5414.705882,5760,2432.142857,8192.142857,12767.83088,0.054119396
12966,"$100,000 under $200,000",90,0,117800,7475,4125,4750,2725,7475,11600,0.063455008
12967,"$100,000 under $200,000",40,0,124533.3333,6266.666667,3866.666667,5500,2650,8150,10133.33333,0.050321199
12972,"$100,000 under $200,000",510,190,132741.0256,7050,6192.105263,6312.121212,2268.75,8580.871212,13242.10526,0.053110935
12974,"$100,000 under $200,000",60,0,142500,7833.333333,4366.666667,4833.333333,1500,6333.333333,12200,0.05497076
12979,"$100,000 under $200,000",160,50,161536.3636,8781.818182,5718.181818,5633.333333,2287.5,7920.833333,14500,0.054364342
12981,"$100,000 under $200,000",150,140,146700,7470,5200,5162.5,4200,9362.5,12670,0.050920245
12983,"$100,000 under $200,000",420,350,139396.9697,7300,5956.25,5814.814815,3318.518519,9133.333333,13256.25,0.052368427
12986,"$100,000 under $200,000",250,1430,139242.8571,6438.461538,6564.285714,5969.230769,2591.666667,8560.897436,13002.74725,0.046239079
12989,"$100,000 under $200,000",60,170,162725,7675,5525,6725,2933.333333,9658.333333,13200,0.047165463
12992,"$100,000 under $200,000",250,300,151587.5,8525,4406.25,5450,1883.333333,7333.333333,12931.25,0.056238146
12993,"$100,000 under $200,000",120,350,188650,9200,7925,6980,3185.714286,10165.71429,17125,0.048767559
12996,"$100,000 under $200,000",90,100,193066.6667,11580,7440,5950,5575,11525,19020,0.059979282
12997,"$100,000 under $200,000",80,40,158600,6780,5120,6900,2400,9300,11900,0.042749054
13021,"$100,000 under $200,000",1960,0,133234.4595,6958.695652,6304.861111,5116.806723,3127.819549,8244.626272,13263.55676,0.052228948
13026,"$100,000 under $200,000",110,30,210957.1429,11316.66667,8142.857143,6240,5057.142857,11297.14286,19459.52381,0.053644387
13027,"$100,000 under $200,000",3070,290,137704.5627,7418.7251,7004.705882,5686.098655,3104.564315,8790.66297,14423.43098,0.053874214
13028,"$100,000 under $200,000",60,40,147520,8650,7940,5775,2775,8550,16590,0.058636117
13029,"$100,000 under $200,000",600,20,137209.6154,7344,6615.686275,6141.304348,3036.170213,9177.474561,13959.68627,0.053523946
13030,"$100,000 under $200,000",240,40,132925,7100,7557.894737,5829.411765,2335.294118,8164.705882,14657.89474,0.053413579
13031,"$100,000 under $200,000",1490,260,136447.619,7135,7360.655738,5359.615385,2823.478261,8183.093645,14495.65574,0.052291129
13032,"$100,000 under $200,000",580,120,133764.4444,6946.511628,6409.302326,5612.820513,2292.307692,7905.128205,13355.81395,0.051930927
13033,"$100,000 under $200,000",200,30,146013.3333,8242.857143,5040,5169.230769,2784.615385,7953.846154,13282.85714,0.05645277
13034,"$100,000 under $200,000",140,30,153500,8630,5590.909091,5100,3244.444444,8344.444444,14220.90909,0.056221498
13035,"$100,000 under $200,000",700,180,142915,7820,8106.779661,6758.333333,3188.888889,9947.222222,15926.77966,0.054717839
13036,"$100,000 under $200,000",460,0,133905.4054,7163.888889,5927.777778,5575.757576,2418.181818,7993.939394,13091.66667,0.053499624
13037,"$100,000 under $200,000",660,0,134150,7162.264151,6809.090909,5704,2722.916667,8426.916667,13971.35506,0.053389968
13039,"$100,000 under $200,000",1760,40,136619.375,7306.451613,6771.153846,5444.755245,2551.369863,7996.125108,14077.60546,0.053480347
13040,"$100,000 under $200,000",110,0,148185.7143,8633.333333,6100,4640,2350,6990,14733.33333,0.058260227
13041,"$100,000 under $200,000",1010,0,131894.4444,6977.011494,6158.62069,5721.95122,2641.025641,8362.976861,13135.63218,0.052898449
13042,"$100,000 under $200,000",110,150,139437.5,7375,5562.5,5914.285714,2842.857143,8757.142857,12937.5,0.05289108
13044,"$100,000 under $200,000",180,0,164428.5714,9469.230769,6335.714286,5458.333333,2416.666667,7875,15804.94505,0.057588719
13045,"$100,000 under $200,000",1230,40,134482.6087,6914.117647,6667.41573,4635.616438,3427.848101,8063.46454,13581.53338,0.051412727
13052,"$100,000 under $200,000",100,70,145783.3333,7133.333333,6483.333333,4440,2720,7160,13616.66667,0.048931062
13053,"$100,000 under $200,000",330,100,134322.2222,7124,6907.692308,5361.904762,3269.565217,8631.469979,14031.69231,0.053036645
13054,"$100,000 under $200,000",60,2970,132080,7240,4960,5750,1675,7425,12200,0.054815263
13057,"$100,000 under $200,000",950,40,137144.7368,7120.833333,6801.369863,4644.067797,3255.714286,7899.782082,13922.2032,0.051922031
13060,"$100,000 under $200,000",180,200,131115.3846,7333.333333,6700,5341.666667,2463.636364,7805.30303,14033.33333,0.05593038
13061,"$100,000 under $200,000",80,40,198466.6667,9400,6883.333333,6320,3980,10300,16283.33333,0.047363117
13063,"$100,000 under $200,000",190,0,138093.75,7150,6706.25,5487.5,3235.714286,8723.214286,13856.25,0.05177642
13066,"$100,000 under $200,000",1350,140,139815.8333,7641.818182,9234.782609,5618.181818,3806.363636,9424.545455,16876.60079,0.054656315
13068,"$100,000 under $200,000",300,120,132230.4348,7227.272727,6221.73913,5110.526316,3245,8355.526316,13449.01186,0.054656651
13069,"$100,000 under $200,000",960,0,132802.8169,7033.823529,5917.391304,4295.081967,2441.37931,6736.461278,12951.21483,0.052964415
13071,"$100,000 under $200,000",50,120,189733.3333,11500,4900,6150,1800,7950,16400,0.060611384
13073,"$100,000 under $200,000",360,1040,130485.7143,6975,5564.285714,5191.666667,2659.090909,7850.757576,12539.28571,0.053454127
13074,"$100,000 under $200,000",180,100,150633.3333,8409.090909,6200,4430,2470,6900,14609.09091,0.055824901
13076,"$100,000 under $200,000",150,40,141569.2308,7469.230769,5438.461538,5281.818182,2300,7581.818182,12907.69231,0.05276027
13077,"$100,000 under $200,000",380,50,131117.2414,7529.62963,6892.857143,4680,3083.333333,7763.333333,14422.48677,0.057426693
13078,"$100,000 under $200,000",920,40,141542.5,7604.054054,9072.368421,6126.666667,3759.459459,9886.126126,16676.42248,0.053722762
13080,"$100,000 under $200,000",220,0,131750,6627.777778,5958.823529,5335.294118,2781.25,8116.544118,12586.60131,0.050305714
13081,"$100,000 under $200,000",90,30,189366.6667,11550,6300,6625,4120,10745,17850,0.060992783
13082,"$100,000 under $200,000",280,30,132795.4545,7180.952381,5959.090909,4695.238095,3315.789474,8011.027569,13140.04329,0.054075287
13083,"$100,000 under $200,000",90,120,123957.1429,6783.333333,4028.571429,4416.666667,2680,7096.666667,10811.90476,0.054723215
13084,"$100,000 under $200,000",330,110,135350,6880.769231,6829.62963,5486.363636,2895.833333,8382.19697,13710.39886,0.050836862
13088,"$100,000 under $200,000",1270,70,132979.798,6909.574468,6359.139785,4610.666667,3218.681319,7829.347985,13268.71425,0.05195958
13090,"$100,000 under $200,000",2570,120,135574.8837,7310.194175,6623.671498,4807.103825,3039.378238,7846.482063,13933.86567,0.053919974
13092,"$100,000 under $200,000",130,0,162880,8180,4930,5112.5,2225,7337.5,13110,0.050221022
13101,"$100,000 under $200,000",100,30,146166.6667,8450,5450,4300,3420,7720,13900,0.057810718
13104,"$100,000 under $200,000",1630,60,142198.6577,7765,9603.472222,6355.084746,3535.820896,9890.905641,17368.47222,0.054606704
13108,"$100,000 under $200,000",630,0,137985.1852,7205.882353,7349.056604,5245.454545,3456,8701.454545,14554.93896,0.052222145
13110,"$100,000 under $200,000",170,50,128186.6667,6757.142857,7421.428571,5700,2515.384615,8215.384615,14178.57143,0.052713305
13111,"$100,000 under $200,000",40,0,136933.3333,7033.333333,4600,4233.333333,750,4983.333333,11633.33333,0.051363194
13112,"$100,000 under $200,000",160,40,142381.8182,10523.07692,7046.153846,5963.636364,3533.333333,9496.969697,17569.23077,0.073907449
13114,"$100,000 under $200,000",400,40,132446.875,7161.290323,5890.322581,4489.285714,2223.076923,6712.362637,13051.6129,0.054069153
13116,"$100,000 under $200,000",260,0,132372.7273,6854.545455,6623.809524,5010.526316,2355,7365.526316,13478.35498,0.051782158
13118,"$100,000 under $200,000",250,50,128570.5882,6700,5568.75,5243.75,3021.428571,8265.178571,12268.75,0.052111452
13120,"$100,000 under $200,000",70,50,231766.6667,11983.33333,7266.666667,4320,3220,7540,19250,0.0517043
13122,"$100,000 under $200,000",90,30,163157.1429,8857.142857,6714.285714,5660,4083.333333,9743.333333,15571.42857,0.054285964
13126,"$100,000 under $200,000",1910,90,137336.1111,7378.832117,5657.971014,4623.966942,3026.01626,7649.983202,13036.80313,0.053728273
13131,"$100,000 under $200,000",200,30,158700,9628.571429,5300,5069.230769,2966.666667,8035.897436,14928.57143,0.060671528
13132,"$100,000 under $200,000",240,220,130140,6705.263158,6905.263158,5057.894737,2670.588235,7728.482972,13610.52632,0.051523461
13135,"$100,000 under $200,000",400,0,133773.5294,7325,7146.875,5596.428571,2543.333333,8139.761905,14471.875,0.054756722
13140,"$100,000 under $200,000",160,0,200690,16622.22222,5155.555556,4937.5,2737.5,7675,21777.77778,0.082825364
13142,"$100,000 under $200,000",330,280,134072,7325,5416.666667,4800,2542.105263,7342.105263,12741.66667,0.054634823
13143,"$100,000 under $200,000",110,0,159883.3333,8433.333333,3666.666667,4000,3280,7280,12100,0.052746795
13144,"$100,000 under $200,000",50,0,140633.3333,6233.333333,4300,4366.666667,4600,8966.666667,10533.33333,0.044323299
13145,"$100,000 under $200,000",100,0,152685.7143,8371.428571,4685.714286,4650,1933.333333,6583.333333,13057.14286,0.054827844
13146,"$100,000 under $200,000",60,70,144975,8075,5050,3766.666667,4066.666667,7833.333333,13125,0.055699258
13147,"$100,000 under $200,000",60,40,137950,6400,4433.333333,6550,12066.66667,18616.66667,10833.33333,0.046393621
13148,"$100,000 under $200,000",550,40,135915.3846,6911.111111,5962.162162,4776.666667,3937.142857,8713.809524,12873.27327,0.05084863
13152,"$100,000 under $200,000",770,0,141176.9231,7617.241379,8220.967742,7185.416667,3356.666667,10542.08333,15838.20912,0.053955287
13156,"$100,000 under $200,000",120,350,165688.8889,9250,6111.111111,5114.285714,3425,8539.285714,15361.11111,0.055827521
13158,"$100,000 under $200,000",50,0,169200,8100,6433.333333,3900,3866.666667,7766.666667,14533.33333,0.04787234
13159,"$100,000 under $200,000",490,50,135512.5,7097.368421,7423.076923,5763.636364,2822.222222,8585.858586,14520.44534,0.052374271
13160,"$100,000 under $200,000",130,30,171080,10044.44444,5300,5650,4977.777778,10627.77778,15344.44444,0.058711974
13164,"$100,000 under $200,000",260,0,133029.1667,7317.391304,7500,6347.826087,2290.47619,8638.302277,14817.3913,0.055005917
13165,"$100,000 under $200,000",410,0,129923.0769,6792,5064,4343.478261,3752.173913,8095.652174,11856,0.052277087
13166,"$100,000 under $200,000",260,390,131015.7895,7188.888889,5178.947368,5300,2370.588235,7670.588235,12367.83626,0.054870401
13167,"$100,000 under $200,000",200,30,131412.5,6725,5856.25,5200,2400,7600,12581.25,0.051174736
13202,"$100,000 under $200,000",90,0,154740,9480,4633.333333,9100,2566.666667,11666.66667,14113.33333,0.061264056
13203,"$100,000 under $200,000",310,110,135336,7273.913043,6454.545455,5225,3945.454545,9170.454545,13728.4585,0.053747067
13204,"$100,000 under $200,000",200,20,129861.5385,7516.666667,3811.111111,4212.5,3454.545455,7667.045455,11327.77778,0.057882162
13205,"$100,000 under $200,000",240,100,129242.8571,6728.571429,3530.769231,3783.333333,4684.615385,8467.948718,10259.34066,0.052061457
13206,"$100,000 under $200,000",430,330,127082.1429,6781.481481,4038.461538,3686.956522,3312,6998.956522,10819.94302,0.053362977
13207,"$100,000 under $200,000",390,30,136424.1379,7081.481481,4817.241379,4224,3628.571429,7852.571429,11898.72286,0.051907834
