Zip,AGI Bracket,Filers,Itemizers,AGI,SLIncomeTax,PropertyTax,MortgageInterest,Contributions,contrib + mortgage,Total SALT,Exhibit: S-L Income Tax Effective Rate
12831,"$75,000 under $100,000",960,580,87834.48276,4216.666667,4219.642857,7126.923077,1817.021277,8943.944354,8436.309524,0.048006962
12832,"$75,000 under $100,000",250,100,87200,4344.444444,4800,5500,2100,7600,9144.444444,0.049821611
12833,"$75,000 under $100,000",220,120,87625,4250,4091.666667,7127.272727,2366.666667,9493.939394,8341.666667,0.04850214
12834,"$75,000 under $100,000",360,200,87100,4238.888889,5510.526316,5668.75,2564.705882,8233.455882,9749.415205,0.048666922
12835,"$75,000 under $100,000",150,70,87157.14286,4660,3600,7966.666667,1700,9666.666667,8260,0.053466645
12839,"$75,000 under $100,000",560,250,87196,4158.333333,3887.5,5595.454545,1822.222222,7417.676768,8045.833333,0.047689496
12845,"$75,000 under $100,000",230,130,83630.76923,5100,4890.909091,7280,2850,10130,9990.909091,0.06098234
12846,"$75,000 under $100,000",160,70,88542.85714,4966.666667,4285.714286,6520,1650,8170,9252.380952,0.056093363
12850,"$75,000 under $100,000",160,80,91125,4025,4850,6462.5,1850,8312.5,8875,0.044170096
12859,"$75,000 under $100,000",110,60,88616.66667,3983.333333,4266.666667,7016.666667,1875,8891.666667,8250,0.04495016
12865,"$75,000 under $100,000",150,70,87700,4300,5371.428571,4816.666667,2160,6976.666667,9671.428571,0.049030787
12866,"$75,000 under $100,000",2060,1180,88111.86441,4510.309278,5668.867925,6820.454545,2304.166667,9124.621212,10179.1772,0.051188444
12870,"$75,000 under $100,000",70,30,84900,4900,4566.666667,8250,3300,11550,9466.666667,0.057714959
12871,"$75,000 under $100,000",230,130,86892.30769,4383.333333,5191.666667,6190.909091,2244.444444,8435.353535,9575,0.050445585
12883,"$75,000 under $100,000",200,80,84825,4666.666667,4857.142857,5600,2583.333333,8183.333333,9523.809524,0.055015227
12885,"$75,000 under $100,000",180,70,92385.71429,4057.142857,4042.857143,5716.666667,2050,7766.666667,8100,0.043915262
12887,"$75,000 under $100,000",210,70,87814.28571,4750,3314.285714,4350,2280,6630,8064.285714,0.054091427
12901,"$75,000 under $100,000",1240,630,87509.52381,4409.259259,5351.666667,5178.431373,2276.744186,7455.175559,9760.925926,0.05038605
12903,"$75,000 under $100,000",100,50,78900,3725,5050,4125,2650,6775,8775,0.04721166
12913,"$75,000 under $100,000",80,30,85533.33333,3666.666667,3733.333333,4066.666667,2133.333333,6200,7400,0.042868277
12918,"$75,000 under $100,000",130,60,82466.66667,4080,4016.666667,5320,1775,7095,8096.666667,0.049474535
12919,"$75,000 under $100,000",150,50,87920,4625,5575,4850,2433.333333,7283.333333,10200,0.052604641
12921,"$75,000 under $100,000",140,60,87433.33333,5000,5183.333333,5280,1700,6980,10183.33333,0.057186428
12928,"$75,000 under $100,000",90,40,82825,4400,2975,5833.333333,3100,8933.333333,7375,0.053124057
12932,"$75,000 under $100,000",70,30,85966.66667,3600,6033.333333,6850,1600,8450,9633.333333,0.041876696
12944,"$75,000 under $100,000",170,70,87342.85714,3900,5542.857143,5266.666667,1683.333333,6950,9442.857143,0.044651619
12946,"$75,000 under $100,000",210,110,87854.54545,4780,5600,8550,2337.5,10887.5,10380,0.054408113
12953,"$75,000 under $100,000",430,130,89484.61538,4258.333333,4150,4490,1881.818182,6371.818182,8408.333333,0.047587323
12956,"$75,000 under $100,000",50,30,109766.6667,5733.333333,3933.333333,3966.666667,1700,5666.666667,9666.666667,0.052232007
12958,"$75,000 under $100,000",110,30,94233.33333,5066.666667,3533.333333,4000,2750,6750,8600,0.053767244
12962,"$75,000 under $100,000",300,150,85206.66667,4000,4785.714286,5708.333333,2230,7938.333333,8785.714286,0.046944684
12972,"$75,000 under $100,000",330,170,86623.52941,4360,4862.5,6030.769231,2275,8305.769231,9222.5,0.050332745
12979,"$75,000 under $100,000",130,50,88880,4440,4520,4525,1633.333333,6158.333333,8960,0.049954995
12981,"$75,000 under $100,000",130,50,82880,4175,4240,4550,1933.333333,6483.333333,8415,0.050374035
12983,"$75,000 under $100,000",310,160,84062.5,4284.615385,5273.333333,5283.333333,3016.666667,8300,9557.948718,0.050969402
12986,"$75,000 under $100,000",250,70,89628.57143,4733.333333,4757.142857,4450,2160,6610,9490.47619,0.052810541
12992,"$75,000 under $100,000",220,70,88400,4042.857143,3414.285714,5500,2000,7500,7457.142857,0.045733678
12996,"$75,000 under $100,000",90,40,86825,4466.666667,4675,4933.333333,2000,6933.333333,9141.666667,0.051444476
13021,"$75,000 under $100,000",1610,770,87088.31169,4360.294118,5130.555556,4703.333333,2440.625,7143.958333,9490.849673,0.050067501
13027,"$75,000 under $100,000",1820,1100,87372.72727,4307.368421,5784.761905,4876.923077,2474.226804,7351.149881,10092.13033,0.049298775
13028,"$75,000 under $100,000",60,40,84475,4900,6500,5166.666667,2533.333333,7700,11400,0.058005327
13029,"$75,000 under $100,000",430,270,88937.03704,4300,5588.461538,5291.666667,2621.73913,7913.405797,9888.461538,0.048348811
13030,"$75,000 under $100,000",170,80,84075,3928.571429,6128.571429,5066.666667,2283.333333,7350,10057.14286,0.046726987
13031,"$75,000 under $100,000",910,540,87718.51852,4214.893617,5901.923077,4723.809524,2339.130435,7062.939959,10116.81669,0.048050214
13032,"$75,000 under $100,000",540,260,85242.30769,4127.272727,5270.833333,4890.47619,2425,7315.47619,9398.106061,0.048418125
13033,"$75,000 under $100,000",190,70,91385.71429,4271.428571,4257.142857,5766.666667,2616.666667,8383.333333,8528.571429,0.04674066
13034,"$75,000 under $100,000",100,40,95600,4250,5325,3975,2533.333333,6508.333333,9575,0.044456067
13035,"$75,000 under $100,000",440,280,87817.85714,4504.166667,6511.111111,5672.727273,2400,8072.727273,11015.27778,0.051289872
13036,"$75,000 under $100,000",450,230,86686.95652,4340,5445.454545,4865,1966.666667,6831.666667,9785.454545,0.050065202
13037,"$75,000 under $100,000",440,250,88664,3983.333333,5344,4886.363636,2360,7246.363636,9327.333333,0.044926163
13039,"$75,000 under $100,000",1030,700,88342.85714,4295.384615,5802.941176,5087.096774,2216.393443,7303.490217,10098.32579,0.048621753
13040,"$75,000 under $100,000",100,40,86575,3900,4950,4100,2800,6900,8850,0.045047647
13041,"$75,000 under $100,000",740,470,87725.53191,4353.333333,5456.521739,5014.285714,2160,7174.285714,9809.855072,0.049624473
13042,"$75,000 under $100,000",110,50,90080,4360,3940,4075,3200,7275,8300,0.048401421
13044,"$75,000 under $100,000",120,50,93960,4080,4720,4925,1200,6125,8800,0.043422733
13045,"$75,000 under $100,000",990,470,86153.19149,4134.146341,5925.581395,4158.823529,2768.571429,6927.394958,10059.72774,0.047985992
13052,"$75,000 under $100,000",100,40,81550,4500,4575,4400,3366.666667,7766.666667,9075,0.055180871
13053,"$75,000 under $100,000",220,130,86953.84615,4563.636364,6107.692308,4927.272727,2930,7857.272727,10671.32867,0.052483433
13054,"$75,000 under $100,000",80,30,92400,4200,3800,4933.333333,2050,6983.333333,8000,0.045454545
13057,"$75,000 under $100,000",760,400,86602.5,4125.714286,5497.368421,4403.333333,2771.428571,7174.761905,9623.082707,0.047639667
13060,"$75,000 under $100,000",130,70,89671.42857,4350,5871.428571,4950,2216.666667,7166.666667,10221.42857,0.048510435
13061,"$75,000 under $100,000",60,30,87666.66667,4200,4333.333333,4533.333333,2000,6533.333333,8533.333333,0.047908745
13063,"$75,000 under $100,000",90,50,85420,4225,6200,4825,1800,6625,10425,0.049461484
13066,"$75,000 under $100,000",680,460,87128.26087,4227.777778,7477.272727,4451.612903,3163.414634,7615.027537,11705.05051,0.04852361
13068,"$75,000 under $100,000",270,140,90942.85714,4283.333333,5664.285714,5008.333333,2730,7738.333333,9947.619048,0.047099173
13069,"$75,000 under $100,000",920,390,87525.64103,4266.666667,4802.702703,4018.181818,2551.724138,6569.905956,9069.369369,0.04874762
13073,"$75,000 under $100,000",300,140,85450,4138.461538,5161.538462,5025,2800,7825,9300,0.048431381
13074,"$75,000 under $100,000",170,70,86914.28571,4616.666667,4600,4000,2040,6040,9216.666667,0.053117467
13076,"$75,000 under $100,000",120,50,86660,4060,4620,5250,1575,6825,8680,0.046849758
13077,"$75,000 under $100,000",310,140,85064.28571,4281.818182,5876.923077,4745.454545,2780,7525.454545,10158.74126,0.050336262
13078,"$75,000 under $100,000",430,280,87835.71429,4200,7296.296296,5752.380952,3044,8796.380952,11496.2963,0.047816541
13080,"$75,000 under $100,000",170,80,91450,3957.142857,5125,5014.285714,3900,8914.285714,9082.142857,0.043271108
13082,"$75,000 under $100,000",250,130,84900,4016.666667,5283.333333,4609.090909,2160,6769.090909,9300,0.047310561
13083,"$75,000 under $100,000",80,30,99266.66667,4366.666667,3733.333333,4000,2466.666667,6466.666667,8100,0.043989255
13084,"$75,000 under $100,000",250,140,86850,4200,5735.714286,4633.333333,2016.666667,6650,9935.714286,0.04835924
13088,"$75,000 under $100,000",1160,600,86538.33333,4211.111111,5323.214286,4380.851064,2421.568627,6802.419691,9534.325397,0.0486618
13090,"$75,000 under $100,000",1740,1080,87674.07407,4260,5625.961538,4659.139785,2521.978022,7181.117807,9885.961538,0.04858905
13092,"$75,000 under $100,000",120,50,93180,4420,4320,4600,2125,6725,8740,0.047435072
13101,"$75,000 under $100,000",120,40,81250,4700,4500,4833.333333,2900,7733.333333,9200,0.057846154
13104,"$75,000 under $100,000",700,510,87250.98039,4368.292683,8206.25,5047.222222,2767.44186,7814.664083,12574.54268,0.050065829
13108,"$75,000 under $100,000",360,220,87872.72727,4190,5985.714286,4673.684211,2236.842105,6910.526316,10175.71429,0.047682599
13110,"$75,000 under $100,000",140,80,92887.5,4100,6812.5,5457.142857,2514.285714,7971.428571,10912.5,0.044139416
13111,"$75,000 under $100,000",60,30,81333.33333,3866.666667,3466.666667,3500,2400,5900,7333.333333,0.047540984
13112,"$75,000 under $100,000",90,40,91025,3525,6125,4525,2000,6525,9650,0.038725625
13114,"$75,000 under $100,000",300,140,88285.71429,4292.307692,5014.285714,4083.333333,1960,6043.333333,9306.593407,0.048618372
13116,"$75,000 under $100,000",220,120,84508.33333,4345.454545,5981.818182,4170,2380,6550,10327.27273,0.051420427
13118,"$75,000 under $100,000",260,110,88000,4300,4270,4966.666667,2155.555556,7122.222222,8570,0.048863636
13120,"$75,000 under $100,000",90,40,76725,4333.333333,4466.666667,4066.666667,2200,6266.666667,8800,0.056478766
13126,"$75,000 under $100,000",1420,630,87241.26984,4200,4841.37931,4251.923077,2847.916667,7099.839744,9041.37931,0.048142353
13131,"$75,000 under $100,000",160,70,80971.42857,4483.333333,4100,4733.333333,2040,6773.333333,8583.333333,0.055369325
13132,"$75,000 under $100,000",200,110,86754.54545,4180,6020,4366.666667,2290,6656.666667,10200,0.048181913
13135,"$75,000 under $100,000",290,150,87233.33333,4264.285714,5420,4738.461538,2075,6813.461538,9684.285714,0.048883673
13140,"$75,000 under $100,000",180,60,90533.33333,4483.333333,3266.666667,5080,1820,6900,7750,0.049521355
13142,"$75,000 under $100,000",260,100,87820,4400,4888.888889,4600,2000,6600,9288.888889,0.050102482
13143,"$75,000 under $100,000",120,50,86440,3740,3380,3875,3175,7050,7120,0.043267006
13145,"$75,000 under $100,000",90,40,84800,4733.333333,3725,4800,1200,6000,8458.333333,0.05581761
13148,"$75,000 under $100,000",440,190,86126.31579,4225,4711.111111,4628.571429,3362.5,7991.071429,8936.111111,0.049055854
13152,"$75,000 under $100,000",410,250,87624,4575,8039.130435,5964.705882,2868.181818,8832.887701,12614.13043,0.052211723
13156,"$75,000 under $100,000",90,40,82650,4633.333333,4875,5233.333333,1933.333333,7166.666667,9508.333333,0.056059689
13159,"$75,000 under $100,000",260,130,88630.76923,5441.666667,5630.769231,4890,2427.272727,7317.272727,11072.4359,0.061397038
13160,"$75,000 under $100,000",100,40,88300,3825,4100,5900,3433.333333,9333.333333,7925,0.043318233
13164,"$75,000 under $100,000",160,110,87472.72727,4309.090909,6254.545455,5800,2433.333333,8233.333333,10563.63636,0.049262108
13165,"$75,000 under $100,000",440,160,85850,4164.285714,3986.666667,3884.615385,2871.428571,6756.043956,8150.952381,0.048506531
13166,"$75,000 under $100,000",270,120,88166.66667,4463.636364,4790.909091,5100,2160,7260,9254.545455,0.050627256
13167,"$75,000 under $100,000",150,80,90350,4362.5,5425,4714.285714,1971.428571,6685.714286,9787.5,0.048284449
13203,"$75,000 under $100,000",280,140,85078.57143,4358.333333,5192.307692,5160,3809.090909,8969.090909,9550.641026,0.051227157
13204,"$75,000 under $100,000",280,110,89581.81818,4227.272727,3577.777778,3544.444444,2400,5944.444444,7805.050505,0.047188959
13205,"$75,000 under $100,000",330,140,85900,4292.307692,2946.153846,3163.636364,4925,8088.636364,7238.461538,0.049968658
13206,"$75,000 under $100,000",550,230,86647.82609,4342.857143,3609.52381,3544.444444,3061.111111,6605.555556,7952.380952,0.050120786
13207,"$75,000 under $100,000",450,230,86626.08696,4310,4461.904762,3605.263158,3728.571429,7333.834586,8771.904762,0.049754065
13208,"$75,000 under $100,000",400,160,85425,4342.857143,3985.714286,3441.666667,3071.428571,6513.095238,8328.571429,0.050838246
13209,"$75,000 under $100,000",600,330,86830.30303,4182.142857,5577.419355,3961.538462,2767.857143,6729.395604,9759.562212,0.048164554
13210,"$75,000 under $100,000",370,200,85250,4452.941176,4411.111111,4237.5,3547.058824,7784.558824,8864.052288,0.052233914
13211,"$75,000 under $100,000",220,80,82900,4457.142857,3728.571429,4083.333333,1550,5633.333333,8185.714286,0.053765294
13212,"$75,000 under $100,000",1060,570,86535.08772,4198.039216,4870.37037,4085.106383,2170.833333,6255.939716,9068.409586,0.048512567
13214,"$75,000 under $100,000",410,270,85459.25926,4277.272727,5496,4270,2760.869565,7030.869565,9773.272727,0.050050431
13215,"$75,000 under $100,000",750,460,86750,4276.315789,6438.636364,4879.411765,2585.365854,7464.777618,10714.95215,0.049294707
13219,"$75,000 under $100,000",910,580,86405.17241,4252.941176,5225.454545,4258.333333,2271.428571,6529.761905,9478.395722,0.04922091
13224,"$75,000 under $100,000",350,210,88457.14286,4172.222222,5290,4193.75,3505.263158,7699.013158,9462.222222,0.047166595
13302,"$75,000 under $100,000",60,50,97640,5875,5750,5333.333333,933.3333333,6266.666667,11625,0.060170012
13303,"$75,000 under $100,000",70,30,90466.66667,3900,4466.666667,4966.666667,2633.333333,7600,8366.666667,0.043109801
13304,"$75,000 under $100,000",90,40,94425,4125,5475,5850,2233.333333,8083.333333,9600,0.043685465
13308,"$75,000 under $100,000",130,40,95650,4050,4000,4900,1833.333333,6733.333333,8050,0.042341871
13309,"$75,000 under $100,000",260,80,83462.5,4371.428571,3785.714286,5116.666667,2033.333333,7150,8157.142857,0.05237596
13316,"$75,000 under $100,000",260,90,86255.55556,4237.5,2800,4287.5,2371.428571,6658.928571,7037.5,0.04912727
13317,"$75,000 under $100,000",150,70,80657.14286,4183.333333,5083.333333,3940,3740,7680,9266.666667,0.051865628
13320,"$75,000 under $100,000",80,30,89633.33333,3733.333333,3733.333333,6850,1900,8750,7466.666667,0.041651171
13323,"$75,000 under $100,000",510,260,89019.23077,4377.272727,5391.666667,4989.473684,2171.428571,7160.902256,9768.939394,0.049172215
13324,"$75,000 under $100,000",80,30,82433.33333,5500,3133.333333,5950,2800,8750,8633.333333,0.066720582
13326,"$75,000 under $100,000",230,120,84475,4030,5990.909091,7925,3000,10925,10020.90909,0.047706422
13329,"$75,000 under $100,000",150,50,81900,3580,3860,3450,2300,5750,7440,0.043711844
13332,"$75,000 under $100,000",90,30,85766.66667,4250,5266.666667,5700,4400,10100,9516.666667,0.049553051
13339,"$75,000 under $100,000",200,80,86075,4057.142857,4800,4233.333333,2220,6453.333333,8857.142857,0.047134974
13340,"$75,000 under $100,000",370,150,86273.33333,4115.384615,4700,5033.333333,2291.666667,7325,8815.384615,0.047701699
13346,"$75,000 under $100,000",210,110,87118.18182,4714.285714,5990.909091,4666.666667,2200,6866.666667,10705.19481,0.054113683
13350,"$75,000 under $100,000",300,100,88830,4211.111111,4966.666667,4600,4425,9025,9177.777778,0.047406407
13354,"$75,000 under $100,000",180,90,82833.33333,4262.5,5125,5075,2914.285714,7989.285714,9387.5,0.051458753
13357,"$75,000 under $100,000",410,130,87269.23077,4316.666667,3850,4570,1870,6440,8166.666667,0.049463787
13363,"$75,000 under $100,000",110,40,87275,3750,3900,6400,2633.333333,9033.333333,7650,0.042967631
13365,"$75,000 under $100,000",320,110,82445.45455,4300,4477.777778,5187.5,2271.428571,7458.928571,8777.777778,0.052155695
13367,"$75,000 under $100,000",330,110,89172.72727,4010,3700,5025,4737.5,9762.5,7710,0.044968906
13403,"$75,000 under $100,000",260,130,89753.84615,4200,5023.076923,5109.090909,2308.333333,7417.424242,9223.076923,0.046794652
13407,"$75,000 under $100,000",220,70,81600,4250,3733.333333,4360,2560,6920,7983.333333,0.052083333
13408,"$75,000 under $100,000",120,40,96475,4466.666667,3775,3575,2700,6275,8241.666667,0.046298696
13409,"$75,000 under $100,000",120,50,88900,3775,3980,5550,2825,8375,7755,0.042463442
13413,"$75,000 under $100,000",850,430,86313.95349,4354.285714,5265,5275.757576,2225.714286,7501.471861,9619.285714,0.050447066
13416,"$75,000 under $100,000",110,40,81250,4766.666667,4566.666667,4466.666667,2000,6466.666667,9333.333333,0.058666667
13417,"$75,000 under $100,000",150,50,87460,4275,3700,4825,2575,7400,7975,0.048879488
13420,"$75,000 under $100,000",90,50,81900,4200,4400,5650,2350,8000,8600,0.051282051
13421,"$75,000 under $100,000",490,210,89061.90476,4084.210526,4790,4938.888889,2252.941176,7191.830065,8874.210526,0.045858109
13424,"$75,000 under $100,000",100,40,96300,5175,4625,4500,1300,5800,9800,0.053738318
13431,"$75,000 under $100,000",100,40,80200,3725,3750,6933.333333,1375,8308.333333,7475,0.046446384
13433,"$75,000 under $100,000",60,40,116675,5175,3425,3900,2100,6000,8600,0.044353975
13438,"$75,000 under $100,000",180,90,82211.11111,4457.142857,5037.5,4142.857143,2485.714286,6628.571429,9494.642857,0.054215821
13439,"$75,000 under $100,000",150,50,83460,3950,2880,5166.666667,3300,8466.666667,6830,0.047328061
13440,"$75,000 under $100,000",1670,650,87335.38462,4107.54717,4624.193548,4472.727273,2809.615385,7282.342657,8731.740718,0.047031878
13452,"$75,000 under $100,000",160,60,81183.33333,4480,3380,4925,2333.333333,7258.333333,7860,0.055183741
13456,"$75,000 under $100,000",220,100,89440,4511.111111,5180,5055.555556,1937.5,6993.055556,9691.111111,0.050437289
13460,"$75,000 under $100,000",170,60,88633.33333,3880,6200,5440,1625,7065,10080,0.043775856
13461,"$75,000 under $100,000",220,100,88980,4311.111111,4290,4737.5,2237.5,6975,8601.111111,0.048450338
13471,"$75,000 under $100,000",100,40,74825,4733.333333,3900,5166.666667,1133.333333,6300,8633.333333,0.063258715
13476,"$75,000 under $100,000",150,80,81262.5,4816.666667,4185.714286,4783.333333,1483.333333,6266.666667,9002.380952,0.059272932
13478,"$75,000 under $100,000",170,70,86485.71429,4300,4216.666667,4750,1700,6450,8516.666667,0.049719194
13480,"$75,000 under $100,000",160,70,81328.57143,4133.333333,3850,4740,2260,7000,7983.333333,0.050822648
13490,"$75,000 under $100,000",90,40,76275,4433.333333,4300,4266.666667,2300,6566.666667,8733.333333,0.05812302
13491,"$75,000 under $100,000",160,50,86700,3860,3380,4400,1950,6350,7240,0.044521338
13492,"$75,000 under $100,000",660,310,88396.77419,4266.666667,4850,4500,2065.384615,6565.384615,9116.666667,0.048267221
13493,"$75,000 under $100,000",80,30,90666.66667,4333.333333,4400,5450,900,6350,8733.333333,0.047794118
13495,"$75,000 under $100,000",100,40,88450,4333.333333,3925,4133.333333,3066.666667,7200,8258.333333,0.048991897
13501,"$75,000 under $100,000",710,300,86523.33333,4203.846154,4418.518519,4404.545455,2329.166667,6733.712121,8622.364672,0.048586271
13502,"$75,000 under $100,000",1010,410,86690.2439,4166.666667,4143.589744,4218.181818,2708.823529,6927.005348,8310.25641,0.048063848
13601,"$75,000 under $100,000",1200,480,86754.16667,4560.465116,3806.666667,5776.315789,2717.142857,8493.458647,8367.131783,0.052567678
13605,"$75,000 under $100,000",200,80,85525,4057.142857,4400,4957.142857,2416.666667,7373.809524,8457.142857,0.047438092
13606,"$75,000 under $100,000",130,40,96300,4250,3750,6725,1966.666667,8691.666667,8000,0.044132918
13607,"$75,000 under $100,000",100,50,77960,4225,3850,4766.666667,3650,8416.666667,8075,0.054194459
13612,"$75,000 under $100,000",130,50,85060,4225,3880,6340,1400,7740,8105,0.049670821
13613,"$75,000 under $100,000",100,40,87150,3925,4150,4500,1933.333333,6433.333333,8075,0.045037292
13617,"$75,000 under $100,000",410,170,89441.17647,4353.333333,5225,3784.615385,3666.666667,7451.282051,9578.333333,0.048672586
13619,"$75,000 under $100,000",350,140,89264.28571,3916.666667,4284.615385,5108.333333,3345.454545,8453.787879,8201.282051,0.043877197
13620,"$75,000 under $100,000",90,30,86066.66667,3133.333333,3366.666667,4950,5800,10750,6500,0.036405887
13622,"$75,000 under $100,000",110,50,79640,3900,4720,7050,1875,8925,8620,0.048970367
13624,"$75,000 under $100,000",220,90,91977.77778,4412.5,5344.444444,5385.714286,2800,8185.714286,9756.944444,0.047973544
13625,"$75,000 under $100,000",100,30,93700,4200,4900,4400,2900,7300,9100,0.044823906
13626,"$75,000 under $100,000",90,40,89700,4100,3150,6633.333333,833.3333333,7466.666667,7250,0.045707915
13634,"$75,000 under $100,000",210,90,82722.22222,4112.5,3533.333333,6312.5,3166.666667,9479.166667,7645.833333,0.049714574
13635,"$75,000 under $100,000",40,30,144000,4075,4475,5066.666667,1325,6391.666667,8550,0.028298611
13637,"$75,000 under $100,000",150,50,88500,3640,2300,7325,4533.333333,11858.33333,5940,0.041129944
13642,"$75,000 under $100,000",310,90,88488.88889,4425,3612.5,4571.428571,2420,6991.428571,8037.5,0.050006278
13648,"$75,000 under $100,000",110,30,95966.66667,4000,4366.666667,4000,2650,6650,8366.666667,0.041681139
13656,"$75,000 under $100,000",110,40,84900,5133.333333,3100,6500,1966.666667,8466.666667,8233.333333,0.06046329
13658,"$75,000 under $100,000",100,40,77125,4466.666667,4100,4666.666667,2400,7066.666667,8566.666667,0.057914641
13662,"$75,000 under $100,000",620,260,87169.23077,4382.608696,4400,4227.272727,2816.666667,7043.939394,8782.608696,0.050277015
13668,"$75,000 under $100,000",140,50,92260,4420,5380,4400,2825,7225,9800,0.047908086
13669,"$75,000 under $100,000",540,180,85433.33333,4246.666667,4487.5,4138.461538,2876.923077,7015.384615,8734.166667,0.049707374
13673,"$75,000 under $100,000",100,30,89166.66667,4466.666667,3466.666667,6150,2950,9100,7933.333333,0.050093458
13676,"$75,000 under $100,000",480,190,89684.21053,4770.588235,5244.444444,4900,2676.923077,7576.923077,10015.03268,0.053193179
13679,"$75,000 under $100,000",90,30,91000,4750,3233.333333,4366.666667,3433.333333,7800,7983.333333,0.052197802
13685,"$75,000 under $100,000",130,50,79380,3625,5875,4950,2400,7350,9500,0.045666415
13691,"$75,000 under $100,000",130,40,94775,3900,3150,8000,3233.333333,11233.33333,7050,0.041150092
13730,"$75,000 under $100,000",130,50,80160,5050,3940,4575,2400,6975,8990,0.062999002
13732,"$75,000 under $100,000",460,230,85265.21739,3980.952381,4890.909091,4294.444444,2800,7094.444444,8871.861472,0.046689054
13733,"$75,000 under $100,000",220,90,82244.44444,3862.5,5037.5,4971.428571,2860,7831.428571,8900,0.046963658
13736,"$75,000 under $100,000",100,40,86975,4966.666667,6633.333333,3933.333333,2450,6383.333333,11600,0.057104532
13743,"$75,000 under $100,000",180,70,91957.14286,4071.428571,5528.571429,4428.571429,2600,7028.571429,9600,0.044275284
13746,"$75,000 under $100,000",120,50,84900,3920,4880,3650,3600,7250,8800,0.046171967
13748,"$75,000 under $100,000",180,60,90366.66667,3816.666667,4850,4940,3320,8260,8666.666667,0.042235338
13753,"$75,000 under $100,000",180,80,90600,4457.142857,4437.5,5950,3066.666667,9016.666667,8894.642857,0.049195837
13754,"$75,000 under $100,000",140,50,84660,4525,4480,4400,3566.666667,7966.666667,9005,0.05344909
13760,"$75,000 under $100,000",1910,900,87506.66667,4187.654321,5021.176471,4527.536232,3156.338028,7683.87426,9208.830792,0.04785526
13775,"$75,000 under $100,000",80,40,85350,3500,5150,5433.333333,1400,6833.333333,8650,0.041007616
13778,"$75,000 under $100,000",290,130,84161.53846,4318.181818,4516.666667,4420,3475,7895,8834.848485,0.051308257
13783,"$75,000 under $100,000",100,40,90425,5600,4366.666667,4333.333333,5900,10233.33333,9966.666667,0.061929776
13787,"$75,000 under $100,000",130,40,92700,4125,4325,6233.333333,2233.333333,8466.666667,8450,0.044498382
13790,"$75,000 under $100,000",630,220,87213.63636,4226.315789,4747.619048,4100,2864.705882,6964.705882,8973.934837,0.048459346
13795,"$75,000 under $100,000",160,60,81833.33333,4420,4060,4175,2225,6400,8480,0.05401222
13802,"$75,000 under $100,000",50,30,84966.66667,3833.333333,5133.333333,4100,3033.333333,7133.333333,8966.666667,0.045115732
13803,"$75,000 under $100,000",180,70,85942.85714,4566.666667,5133.333333,4333.333333,2640,6973.333333,9700,0.053136082
13808,"$75,000 under $100,000",80,30,84300,3366.666667,4033.333333,6000,4550,10550,7400,0.039936734
13811,"$75,000 under $100,000",180,80,88437.5,4242.857143,4700,4950,4616.666667,9566.666667,8942.857143,0.04797577
13812,"$75,000 under $100,000",100,40,75975,4600,3600,4766.666667,2600,7366.666667,8200,0.060546232
13815,"$75,000 under $100,000",500,160,85400,4171.428571,4806.666667,5207.692308,2172.727273,7380.41958,8978.095238,0.048845768
13820,"$75,000 under $100,000",700,310,87558.06452,4251.851852,4486.206897,5121.73913,2879.166667,8000.905797,8738.058748,0.048560368
13825,"$75,000 under $100,000",140,60,91566.66667,4016.666667,4800,4980,3400,8380,8816.666667,0.043866036
13827,"$75,000 under $100,000",510,210,85861.90476,3994.736842,4510,4460,3256.25,7716.25,8504.736842,0.046525137
13830,"$75,000 under $100,000",200,60,85400,4380,4100,4850,2100,6950,8480,0.051288056
13833,"$75,000 under $100,000",170,70,88214.28571,3814.285714,4533.333333,4600,3340,7940,8347.619048,0.043238866
13838,"$75,000 under $100,000",160,40,96075,4850,3875,3800,3433.333333,7233.333333,8725,0.050481395
13849,"$75,000 under $100,000",190,70,84628.57143,4650,4750,5000,2060,7060,9400,0.054945982
13850,"$75,000 under $100,000",1140,590,87940.67797,4147.169811,5983.928571,4757.142857,3374.468085,8131.610942,10131.09838,0.04715872
13856,"$75,000 under $100,000",230,80,82650,4266.666667,4428.571429,5080,3466.666667,8546.666667,8695.238095,0.051623311
13862,"$75,000 under $100,000",170,70,80585.71429,4316.666667,4750,4720,1750,6470,9066.666667,0.053566153
13865,"$75,000 under $100,000",280,100,83760,4222.222222,4944.444444,5400,2728.571429,8128.571429,9166.666667,0.050408575
13901,"$75,000 under $100,000",700,310,85670.96774,4317.857143,4617.241379,4513.043478,2830.434783,7343.478261,8935.098522,0.050400471
13903,"$75,000 under $100,000",680,330,87645.45455,4080,5659.375,4412,3169.230769,7581.230769,9739.375,0.046551188
13904,"$75,000 under $100,000",310,130,88892.30769,4175,3950,4620,3600,8220,8125,0.046966944
13905,"$75,000 under $100,000",800,360,86758.33333,4266.666667,4979.411765,4350,2736.666667,7086.666667,9246.078431,0.049178753
14001,"$75,000 under $100,000",510,260,88365.38462,4547.826087,4776,5419.047619,2718.181818,8137.229437,9323.826087,0.051466149
14004,"$75,000 under $100,000",690,360,87102.77778,4318.75,4871.428571,5320,2251.612903,7571.612903,9190.178571,0.04958223
14005,"$75,000 under $100,000",100,50,90380,4320,4720,3860,2560,6420,9040,0.047798185
